itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories
29884|449|10|1|382|0|38|[3185]
8471|449|10|0|382|0|38|[2829, 614]
27801|991|4|1|491|0|53|
4816|593|10|1|503|0|85|
12809|267|1|3|514|0|-1|[1098, 2526, 3117, 3265, 3915, 3914]
14149|702|4|1|510|0|153|[824, 2107]
28803|1016|10|1|536|3|156|
31089|1267|4|1|484|0|89|[975]
28538|947|10|2|527|-1|132|[3900, 3901, 3902, 3903]
14243|1040|4|1|452|0|12|
4230|37|10|3|536|0|19|[524]
16955|702|4|2|510|0|153|[824, 2107]
12037|37|10|0|536|0|19|[524]
5507|737|4|1|536|3|144|
20269|748|10|0|502|0|123|[3639, 2422]
10920|322|6|0|536|0|122|[3078, 2013, 856]
3645|748|10|3|502|0|178|[3639, 2737, 1614, 3916]
25905|322|6|0|536|0|122|[3380, 856]
20874|316|10|1|503|0|85|[3424]
10051|239|4|1|462|0|-1|
30885|239|4|1|462|0|-1|
9693|77|6|1|495|0|146|[2136]
10347|441|10|0|507|0|39|[2091, 3681]
2277|990|4|0|474|0|-1|[3867, 1998, 3127, 3025, 46, 3915]
23799|0|4|2|491|0|66|[2658]
7523|571|4|1|444|0|66|[902, 2178, 1705, 4004]
2990|1016|10|1|536|3|156|
14553|274|4|1|474|0|-1|[455]
24536|898|4|1|478|0|144|[1069]
10872|1383|10|0|519|0|17|[691, 178, 2137, 526]
31758|1383|10|0|519|0|101|[3502, 691, 178, 3688, 2137, 3625]
20488|150|10|1|503|0|9|
17606|1383|10|1|519|0|8|[691, 178, 2137, 3625]
27995|1383|10|0|519|0|17|[691, 178, 2137, 526]
20783|1394|10|1|503|0|39|[1772, 3907, 4176]
23803|455|4|1|432|0|159|[2097, 1348]
2262|322|6|1|536|0|122|[856, 511]
10102|790|4|1|474|0|-1|[2402, 3736, 3250]
29580|1037|10|1|395|3|1|[3646]
25936|362|4|3|453|0|166|[3254, 216, 3473, 3916]
25868|0|4|0|491|0|66|[1920, 3907, 4047, 3942, 3932]
11910|662|10|1|502|3|43|[3639]
20967|1509|10|1|421|3|3|[3224, 2690, 3453]
10183|703|4|0|335|0|132|[1330, 332, 583]
15187|1466|4|0|479|3|66|[1569, 1898, 2586]
20222|274|4|1|474|0|-1|[1652]
820|1180|4|0|489|3|66|[2256, 3697, 2890, 855, 3909, 3908]
32484|813|4|1|457|0|-1|
18449|274|4|1|474|0|-1|[455]
16426|393|4|0|484|3|81|[1524, 2470, 738, 503, 211, 3010, 2048]
24121|813|4|1|457|0|-1|
3541|393|4|0|484|3|81|[1524, 2470, 738, 503, 211, 3010, 2048]
18265|806|4|0|450|3|76|[3254, 773]
23025|0|4|0|491|0|66|[1560, 1807]
10510|1039|10|1|536|3|156|
202|1249|6|1|491|0|11|[807, 3625]
8329|1321|4|1|135|3|163|[2951]
11985|806|4|1|450|3|76|[2483, 2022, 773]
15134|806|4|1|450|3|76|
10690|600|4|1|486|3|66|[2464]
1390|1321|10|1|135|0|147|[2951]
8062|1180|4|0|489|3|66|[2256, 2890, 855, 3909, 3908]
23566|617|10|3|536|3|156|[274, 3043, 1454, 3916]
1828|1240|4|0|453|3|41|[74, 3953, 3947]
21678|752|4|1|432|0|159|
18021|143|6|0|495|0|146|[3900, 3901, 3902, 3903, 3910, 2981, 3613, 2136]
7250|1445|3|0|-1|-1|-1|[2209, 3222, 3283, 2167, 803]
26822|1207|4|1|536|0|144|[300]
27113|1445|3|0|-1|-1|-1|[1986, 2209, 3222, 1793, 3283, 803, 3915]
8064|251|4|1|510|0|-1|[824, 345]
15305|251|4|1|510|0|-1|[824, 345]
9735|251|4|1|510|0|-1|[824, 345]
8550|251|4|2|510|0|-1|[824, 345]
244|1349|4|1|491|0|66|
14541|1090|10|1|511|0|0|[163]
17240|1267|4|1|487|0|144|[1560, 1402, 1849]
11752|1016|10|1|536|3|156|[2628]
19748|461|4|0|487|0|66|[1807, 274, 2470, 914]
1592|1016|10|1|536|3|156|[2628]
9628|6|10|0|386|0|84|[2939]
3104|1127|10|1|75|3|87|[480, 4227]
22947|135|4|0|491|3|175|[1402, 1849]
3962|1127|10|1|75|3|87|[480, 4227]
7016|427|10|3|503|3|17|
20324|994|10|1|421|0|4|[2580, 3811]
7648|1090|10|1|511|0|0|[163]
25720|1125|10|3|505|0|126|[955, 460, 112, 3916]
10190|219|6|1|536|3|17|[1920, 1772, 1505, 3278, 4129]
5107|473|4|3|131|3|151|[47, 279]
2408|191|4|0|465|0|65|[3171, 2567]
16915|1141|10|0|534|0|45|[3767, 1523, 3625, 1483]
2905|1180|4|0|55|0|111|[327, 4020]
32239|1496|4|0|487|0|144|[945, 2203, 2716]
3708|135|4|0|484|3|175|[933]
25574|1180|4|0|55|0|111|[327, 3915, 4020]
11135|1496|4|0|487|0|144|[945, 2203, 2716, 3915]
17706|378|10|0|421|3|3|[3224, 2580, 903, 2690]
14014|1260|10|1|503|0|17|[3251]
23545|1260|10|1|503|0|17|[3393]
9591|1260|10|3|503|0|17|[1394]
24414|6|10|0|386|0|84|[2939]
13196|389|4|1|474|0|-1|
29753|200|6|2|498|0|13|[1874]
15834|5|4|1|484|0|66|
22076|428|4|1|444|0|66|[2256, 3042]
5001|5|4|2|486|0|66|
12154|782|6|3|502|0|124|[3825, 2119, 3916]
5035|1433|4|1|55|3|111|[747]
993|1433|4|1|55|3|111|[747]
31139|1433|4|1|55|3|111|[747]
2176|451|10|1|491|0|32|[1807, 2942]
12901|1433|4|0|55|3|111|[327, 4020]
24192|1111|4|0|487|0|106|[3543, 2808]
715|1111|4|0|487|0|106|[1980]
21036|1039|4|0|328|0|163|[2256, 1390, 3042]
18951|719|4|1|451|0|162|
11226|1368|4|2|472|0|-1|[3867, 399, 3293]
17840|281|4|2|491|0|66|
26224|486|4|1|450|0|76|
23666|600|4|1|486|3|66|[1980]
9667|1260|4|2|289|3|53|
13686|1151|4|1|284|0|66|[236, 356, 3625]
7704|1260|4|2|289|3|53|[1920, 4272]
15091|515|10|1|522|0|85|
27401|1260|4|1|102|3|53|[1560, 3745, 1849]
31086|515|6|1|522|0|137|
2975|671|6|1|441|3|117|
31056|195|10|2|522|0|132|[2790]
9961|1229|6|1|538|1|122|[1490]
3018|1368|4|0|472|0|-1|[3867, 399, 3890]
29295|322|6|2|536|0|46|
3620|342|6|0|225|0|122|[3459, 1029, 4203]
20278|342|6|0|225|0|122|[3459, 1029, 4203]
25218|1151|4|0|284|0|66|[236, 356, 3625]
3866|962|10|1|536|3|19|
22291|1410|4|0|491|0|66|[189, 1980, 547, 975, 1467, 2473, 2470, 914, 3901, 3905]
422|1025|10|0|505|0|126|[1352, 65, 137, 2387, 955, 648, 2636, 3017, 3263, 192]
9610|656|10|1|505|0|126|[3017, 794]
7640|962|10|1|536|3|19|[276]
16792|1113|4|0|491|3|48|[274, 218, 2767]
7532|1291|4|1|458|0|-1|
6156|443|4|0|538|3|144|[2709, 482, 1763, 3915]
31617|1111|4|0|487|0|144|[2751, 1215, 136]
2088|1383|10|0|502|0|178|[3900, 3901, 3902, 3903, 3910, 3911, 3918, 2004, 1088, 3639]
23862|1383|10|0|502|0|178|[3900, 3901, 3902, 3903, 3910, 3911, 3918, 1088, 3639]
9073|43|6|1|220|0|17|[2973, 993]
24386|1383|10|1|502|0|178|[3900, 3901, 3902, 3903, 3910, 3911, 3918, 1088, 3639]
23424|1383|10|0|502|0|178|[3900, 3901, 3902, 3903, 3910, 3911, 3918, 1088, 3639, 3444]
4178|4|4|2|510|0|11|[824, 2107, 1727, 549]
29985|672|10|2|536|0|156|[300]
4288|906|10|1|508|0|8|[1181]
29453|1111|6|1|497|3|13|[2035, 862]
15819|194|10|0|503|3|85|[3900, 3901, 3903, 3424, 2995]
32323|147|6|0|491|3|-1|[274, 327, 480, 4021, 4002]
27086|844|4|1|487|0|66|[975]
27517|406|10|0|507|0|17|[2091, 644, 2555, 557, 3447]
18749|1111|6|1|497|3|13|[2035, 862]
31684|431|4|1|486|0|81|
4294|314|1|1|514|0|-1|[1098, 2866]
1588|146|10|1|531|0|39|
12317|314|1|0|514|0|-1|[1098, 2866]
31386|146|10|0|531|0|39|
11321|314|1|1|514|0|-1|[1098, 2866]
15590|314|1|1|514|0|-1|[1098, 2866]
26701|314|1|1|514|0|-1|[1098, 2866]
9095|314|1|1|514|0|-1|[1098, 2866]
15022|962|10|1|536|3|19|[276]
23227|43|6|1|191|0|17|
29383|1167|4|0|474|0|-1|
18436|1111|6|1|497|3|13|[760]
2601|772|10|0|509|0|-1|[1230, 2605, 284, 12]
15696|43|6|0|191|0|17|[2731, 280]
31992|274|4|0|462|0|-1|
19375|203|4|1|486|0|66|[1980]
26881|75|6|1|27|0|146|
20214|75|6|1|282|0|146|[2136, 1910]
31115|75|6|1|282|0|146|[2136]
11437|679|6|1|503|3|17|
25265|1163|4|0|448|0|161|[2561, 3107, 206, 2085]
26440|783|10|0|503|3|17|[2005, 3497, 1000, 4029, 4030]
26418|829|4|1|109|0|16|[3138]
11530|632|4|0|536|3|144|[1629, 3979]
22867|524|10|0|181|0|84|[585, 3966]
7629|1483|4|1|324|0|44|[3234, 481]
20203|485|6|1|503|0|122|[74, 4029, 3934]
7319|724|4|0|503|3|17|[2995]
22549|962|10|1|536|3|19|[276]
6288|175|6|2|495|3|33|[2136, 3916]
14678|962|4|1|536|3|144|[276]
9369|1248|10|1|536|0|26|[1437]
27149|603|10|1|536|3|147|[2005, 1000, 4063]
31773|406|10|0|308|0|84|[1772, 1236, 2919, 4192]
1774|406|6|3|498|0|13|[2035, 862]
14944|406|6|0|508|0|8|[806, 2091, 2731, 1501, 3529, 830, 799]
7055|1163|4|0|448|0|161|[2561, 3107, 206]
18630|6|4|0|291|0|44|[2977, 30, 1515, 1760, 2932, 377, 3727, 747, 3915, 3912, 1060, 3268, 2104, 3913, 3935, 4106, 3936, 4113, 3937, 2939, 1395, 1287, 2508, 2925, 888, 3485, 2574, 2844, 2406, 1685, 1002, 2450, 1059, 990, 4006]
25032|783|10|0|503|3|29|[2005, 1000, 2995]
15786|322|6|1|536|0|46|[981]
14378|322|6|1|536|0|46|[981]
21838|363|4|0|487|0|66|[2473, 3530, 2176, 2808]
706|523|10|3|508|0|8|[3639, 3916]
15953|62|4|0|536|0|144|[160]
16281|523|10|0|507|0|122|[1421, 3676, 2209]
11897|361|10|0|510|0|85|[3259, 928, 1064]
25073|305|4|1|425|0|78|[1998, 1594]
25137|7|10|1|509|0|-1|[667, 1085]
12333|402|4|1|536|0|144|[1394]
8590|356|10|0|513|0|132|[1021]
14479|406|6|0|503|0|17|[1091, 2325, 411]
2649|1156|10|1|489|3|39|[3775, 4032]
15620|317|4|1|513|0|78|[3842, 1091, 308, 2899, 3916]
5588|317|4|1|513|0|78|[3424, 3842, 308, 3916]
18496|356|10|0|522|0|132|[2790]
17889|849|4|1|531|0|136|
2827|1156|10|1|489|3|39|[4085, 4115, 4120]
24714|356|10|3|522|0|17|[2790, 3916]
1003|849|4|1|531|0|136|
10834|1434|4|1|491|3|144|[2629, 1033, 3984]
19715|62|4|1|536|0|144|[981]
30073|643|4|1|109|3|81|[3138]
2287|8|4|1|244|0|76|
10193|408|10|0|508|0|8|[3639]
16672|1058|4|2|491|0|66|
27002|948|4|2|484|3|66|[274, 2473, 1010, 2176]
6345|402|4|1|536|3|78|[3571]
29869|430|10|0|400|0|156|[2005, 1000, 3450]
1038|408|10|1|508|0|8|[3639]
430|408|10|1|508|0|8|
21733|1301|6|1|170|3|122|[1772, 4132, 4217]
16787|1267|4|1|484|0|66|
20490|219|10|1|536|0|156|
14795|1267|4|2|486|0|144|[3906]
11772|356|10|0|522|0|90|[2790]
3748|356|10|2|522|0|90|[2790]
753|1407|4|0|465|0|65|[3558, 2567]
5887|1407|4|0|465|0|65|[3558, 2567]
5419|1407|4|1|465|0|65|[3558, 2567]
32369|1267|4|1|491|0|66|[81]
4317|1407|4|1|465|0|65|[3558, 2567]
15555|287|10|0|506|0|17|[3755, 2973, 2197, 3916, 993, 3915, 2713]
26094|287|10|0|506|0|17|[3755, 2973, 2197, 993, 3915, 2713]
13248|1407|4|1|465|0|65|[3558, 2567]
32300|1260|6|0|224|3|17|[2005, 1883, 1000, 4030]
3416|62|4|0|536|0|144|[3810]
10997|1260|6|0|224|3|17|[2005, 1883, 1000, 4030]
24901|1349|4|1|491|0|66|[2470, 3903]
23740|748|6|0|508|0|128|[3639]
3009|127|6|1|181|0|17|[585, 3960]
20746|1411|6|1|503|0|122|[1775, 4136]
1985|1411|6|1|503|3|122|[1775, 4136]
11380|140|4|0|457|0|-1|[1114, 3800]
31553|322|6|2|536|0|46|
14321|926|10|0|515|0|188|[2765, 3799]
25832|322|6|2|536|0|46|
3227|1407|4|0|465|0|65|[3558, 2567]
14318|127|4|0|467|0|-1|[3900, 3903, 3910, 464, 3901, 3911, 734]
13060|1407|4|0|465|0|65|[3558, 2567]
29080|406|10|0|504|0|17|[3604, 1255, 1085, 3266, 1873]
28942|406|10|0|502|0|178|[3604, 1696, 1255, 1085, 3874, 2099]
11033|737|10|1|536|0|156|[300]
1199|406|10|0|527|0|39|[3107, 1529, 3587]
10893|322|6|1|536|0|46|
13575|322|6|1|536|0|46|[981]
19449|322|6|2|536|0|46|
19937|62|4|1|536|0|144|[981]
24957|121|10|1|9|3|45|
29397|564|6|0|495|0|33|[3900, 3901, 3902, 3903, 3910, 3911, 2136]
31548|219|4|0|538|0|144|[768, 3717, 2253, 1490, 3099, 3915, 3913, 4008, 3914]
22119|219|10|0|538|3|156|[2253]
15751|62|4|1|536|0|144|[3810]
30841|446|10|0|515|0|188|[450, 536, 3214, 2773]
12462|926|10|1|515|0|188|[2765, 3799]
13954|1117|4|2|487|0|66|
21664|746|10|2|503|0|9|[1775, 3939]
25520|1016|6|1|536|3|46|[2628]
13151|406|4|1|514|0|187|[1098, 2794, 2366, 3086]
379|406|4|0|514|0|187|[1098, 2794, 2366, 3086]
8668|1111|10|0|513|0|39|[1920, 4137]
23557|406|4|2|514|0|187|[1098, 2794, 2366, 3086]
7625|4|4|2|455|3|-1|
13160|4|4|2|455|3|-1|
3664|322|6|1|536|0|46|
19723|1455|4|1|470|0|82|
32410|406|4|1|514|0|187|[2732, 2451, 1383, 1844, 2528]
28066|238|4|1|517|3|-1|[1956, 2732, 525]
21020|993|10|0|421|3|3|[3224, 2690, 2700]
13155|1337|10|0|511|0|101|[1818]
11208|406|9|0|514|0|-1|[1098, 850]
2619|1388|10|0|525|3|39|[482]
2299|926|10|0|507|0|132|[2731, 1501, 3394]
26348|847|4|0|444|3|151|[3316, 3540]
23598|571|4|1|491|0|74|[3834, 3427, 1759, 274, 855, 2890, 3908, 3909]
30567|847|4|0|444|3|151|[3316, 2894, 3540]
28054|1414|4|2|105|3|21|[3138]
7677|1305|4|1|430|0|148|
14426|1414|4|2|105|3|21|
13736|238|6|1|491|3|117|[3675, 807, 3207, 3901, 3910]
9926|238|6|0|197|3|115|[2005, 3675, 78, 1000, 3964]
26937|238|6|1|197|3|141|[3675, 78]
4805|238|6|1|197|3|115|[3675, 78]
16962|4|4|0|465|0|65|
8875|194|10|1|522|0|85|[2790, 467, 1085, 3916]
13934|322|6|1|536|0|46|[981]
15793|643|10|2|492|0|121|
383|73|10|3|421|3|3|[2116, 3224, 2690]
5100|143|6|1|496|0|146|[2136]
27647|1156|4|3|495|0|33|
6744|323|10|2|513|0|9|[1583]
20411|492|10|1|505|3|126|[568, 794]
5096|851|6|0|487|0|117|[2826, 188]
12398|492|10|1|505|3|126|[65, 2663]
27678|206|10|1|531|0|0|
24699|786|10|1|503|3|9|[1421, 1732]
20339|194|10|0|522|0|85|[2790, 467, 1085]
11256|194|10|2|522|0|85|[68]
13887|194|10|3|522|0|85|
8851|1267|6|1|489|0|117|
18760|50|4|1|27|0|66|[480, 4040]
24033|50|4|1|27|0|48|[394, 3625, 2872, 4144]
5322|143|6|1|282|0|146|[2136]
9872|322|4|1|536|0|144|[2322, 160]
19765|251|4|1|520|0|-1|[394, 2930]
31522|322|4|0|536|0|144|[2322, 160]
31005|322|6|1|536|0|46|[1504]
15947|143|6|0|496|0|146|[2136]
18742|1496|10|0|51|0|127|[2969, 327, 2897, 3413, 4027, 3920, 4028]
2763|143|6|0|489|0|-1|[2459, 327, 4028, 3920]
9444|1496|10|0|51|0|127|[2969, 327, 2897, 3413, 4027, 3920, 4028]
30578|1500|6|0|498|0|105|[3267]
6|1496|10|0|51|0|127|[2969, 327, 2897, 3413, 4027, 3920, 4028]
11595|1156|10|0|160|3|39|[580, 3228]
3574|1295|4|1|531|0|-1|
20315|143|6|1|380|0|146|[2136]
14214|322|4|0|536|0|144|[3078, 2322, 160]
31449|143|6|1|496|0|146|[2136]
3381|322|4|1|536|0|144|[3134, 3601]
30596|322|4|0|536|0|144|[3078, 3134, 3601]
7484|322|4|1|536|0|144|[3134, 3601]
22450|322|4|0|536|0|144|[2013, 3251]
17529|322|4|0|536|0|144|[2013, 3251]
23214|430|4|1|172|0|66|
19498|430|4|1|172|0|66|[1350]
19611|143|6|1|27|0|146|[2136, 3929, 3926]
7336|786|10|1|503|3|84|
17491|597|10|0|503|0|9|[3755, 1889, 1731]
30000|1467|10|1|505|0|126|[3639]
7116|615|4|0|100|3|66|[2469]
9372|256|4|0|469|0|-1|[464, 3901]
5681|1472|10|2|503|3|122|[3259, 3625, 88]
20074|386|10|0|503|0|17|[308, 1694, 340, 146, 3252, 3638, 1138, 3913, 3150]
19094|143|6|1|27|0|146|[2136]
3979|386|10|0|503|0|17|[3252, 3638]
6553|322|4|0|536|0|144|[3078, 2013, 3251]
17314|322|4|0|536|0|144|[3078, 1438, 2300]
14952|936|10|1|480|0|39|[3619, 3625, 2804]
7342|322|4|1|536|0|144|[1438, 2300]
3986|936|10|0|480|0|39|[3619, 3625, 2804]
24966|461|4|0|491|0|66|[1807, 4116, 3915]
12785|462|4|1|491|3|66|[281, 3910, 218, 3911, 933]
5390|143|6|1|375|0|146|
16058|802|4|1|244|-1|166|[3900, 3901, 3902, 3903, 3910, 3911, 2843]
1559|1025|10|1|503|0|90|[1809]
10259|1025|10|1|503|0|90|[1809, 2995]
14480|322|4|0|536|0|144|[3078, 1947, 996]
21109|562|10|1|503|0|17|
14898|322|4|0|536|0|144|[1947, 996]
11891|298|4|1|244|3|166|[1373, 2022, 1171]
30347|175|6|3|495|3|33|[2136, 3916]
29735|1037|10|1|395|0|1|[3005, 2152, 3646, 3667, 2711, 1427]
19420|1037|10|0|395|0|1|[3005, 2152, 3646, 3667, 2711, 1427]
18175|1023|10|0|522|0|132|[1147, 2790, 1578, 3084, 668, 655]
11482|1061|10|0|415|3|25|
14511|386|10|1|503|0|17|[3252, 1694, 3638, 3913, 340]
31511|539|10|0|515|0|132|[622, 3282]
19046|1145|4|3|489|3|48|[2629, 3916]
12591|1371|4|0|514|0|-1|[1098, 660, 3741, 3265]
9909|1061|10|0|415|3|25|[2690]
16107|1051|4|1|474|0|-1|[210, 2709, 482, 3496, 2409, 3291, 1100]
26842|143|6|1|495|0|146|[2136]
20187|1121|10|1|392|0|127|[3185]
25009|143|6|1|496|0|146|
25237|322|4|0|536|0|144|[3078, 3380, 603]
25779|322|4|1|536|0|144|[3380, 603]
21765|322|4|1|536|0|144|[1922, 3393]
7546|322|4|0|536|0|144|[3078, 1922, 3393, 1540]
26699|235|4|1|525|0|66|[363, 1593, 2079, 364, 299]
10620|1144|4|1|282|0|44|
30574|1065|4|2|536|0|144|[74, 1390, 169, 1369, 1112, 4063]
26272|1383|10|0|503|0|101|[1415, 3502, 1088, 2004, 3422, 460]
6020|1144|4|1|282|0|44|[1910]
9603|1144|4|1|282|0|44|[1910]
15579|1065|4|2|536|0|144|[74, 1390, 169, 1369, 1112, 4063]
15980|322|4|1|530|0|-1|
13699|776|4|0|491|0|117|[2256, 1518]
17250|455|10|1|25|0|141|[3700]
19962|455|10|1|25|0|141|[3700]
27077|1051|4|1|474|0|-1|[2709, 482]
3017|239|4|1|462|0|10|
19921|1229|6|0|498|0|13|[2077, 2974]
6387|564|6|1|496|0|33|[2136, 2402, 3360]
27151|617|10|1|536|3|156|[274, 1047, 1454]
13041|322|4|0|536|0|144|[1922, 3393]
19373|974|6|2|444|3|117|[3315, 161]
100|603|10|1|536|3|147|[3901, 3902, 3910, 3228]
2163|441|10|0|507|0|17|[2833, 2731, 389, 3090]
19181|143|6|1|496|0|146|[2136]
6497|618|4|0|21|3|151|[3200, 545, 1760, 3915, 3912, 2694, 3914, 3924, 4087, 4088]
10207|1376|4|0|486|0|144|[914]
21826|143|6|1|496|0|146|[2136]
13451|1376|4|1|486|0|144|[914, 3530, 2808]
8409|752|4|1|465|0|65|
17481|143|6|1|496|0|146|
27062|120|10|0|519|3|101|[3299, 178, 1523, 154, 2215, 4262]
26399|143|6|1|496|0|146|[2136]
3911|1207|10|1|536|0|147|[1984]
4823|322|4|0|536|0|144|[3078, 641, 3063]
8761|322|4|1|536|0|144|[641, 3063]
20706|1163|10|1|273|0|164|[2624, 2402, 3259, 3349, 978, 347, 3448]
18214|1111|4|0|491|0|66|[2706, 785, 81]
7122|1111|4|0|491|0|66|[2706, 785, 81]
22108|481|10|3|503|0|122|[1920, 3024, 1772, 1505, 3916]
5522|1036|4|1|474|0|-1|
8970|1006|4|1|487|3|154|[2658]
778|1277|4|1|487|0|144|[71, 1675]
32664|1390|4|1|487|0|66|[1807, 975]
31467|1277|4|1|491|0|144|[855, 3908]
10355|286|10|3|9|0|39|[3128, 1907, 3924, 3712]
21268|782|10|2|505|0|77|[648, 1164, 3880, 382, 3916]
4726|1277|4|1|491|0|144|[855, 3908]
27515|1388|4|2|525|3|144|[3717]
6363|286|6|0|9|0|45|[3128, 1604, 844, 3924, 3432, 2800, 492, 3915]
24363|899|10|2|511|3|101|
13143|782|10|1|503|0|-1|[137, 1620, 382, 3916]
25708|441|10|0|507|0|17|[2731, 1501, 1421, 389]
25090|361|10|0|243|3|45|[3107, 3540, 3469, 3865, 871, 207]
26784|322|4|0|536|0|144|[3078, 1965, 3748]
26664|269|4|0|530|0|37|[1063, 3587, 4041]
22107|459|10|1|503|3|17|[3497, 2833, 2032]
13455|1105|4|0|486|0|117|[3900, 3901, 3905, 3903, 647, 3910, 188]
21990|322|4|1|536|0|144|[1965, 3748]
19645|459|10|0|503|3|17|[578, 288]
23060|143|6|1|260|0|146|[2136]
19103|322|4|1|536|0|144|[1926, 812]
28421|143|6|1|496|0|146|[379, 3925, 3930]
20946|641|4|1|487|0|66|
8599|322|4|0|536|0|144|[3078, 1926, 812]
12713|1072|4|0|491|3|66|[3900, 3910, 3905, 3903, 281, 218]
5609|322|4|1|536|0|144|[1926, 812]
15660|782|10|1|505|0|126|[1402, 137, 1620, 19, 3916]
7883|1338|4|0|114|0|16|[914]
16989|827|4|0|362|0|89|[3836]
9474|322|10|2|536|0|19|
28069|369|4|0|507|0|108|[922, 2091, 1917, 1391]
29170|844|10|1|491|0|156|[2464, 468, 3900, 3903]
11218|55|4|0|491|0|66|[1920, 3923]
8609|539|6|0|303|0|45|[3104, 1772, 1274, 888, 1118, 3882, 4025, 4026, 4068]
4004|55|4|0|491|0|66|[1560, 3745, 1849]
14096|150|10|1|503|0|45|[3424, 3497, 1091, 146, 3654, 1138, 4045, 4053]
4325|539|6|0|303|0|45|[3104, 1772, 2029, 1274, 3915, 888, 1118, 3882, 4025, 4026, 4068]
25172|7|10|1|509|0|-1|[667, 1085]
1767|219|10|0|203|3|17|[3900, 3901, 3902, 3903, 3910, 74, 1085, 2005, 3654, 3985, 3310, 4030, 3970, 3625, 2995, 2197]
4544|1366|10|1|537|0|1|[3720]
28026|143|6|1|294|0|146|[1920, 2136, 3907, 4294]
26092|143|6|1|294|0|146|[2136]
2662|1072|4|0|491|3|66|[3900, 3910, 3905, 3903, 236, 356]
31476|322|4|1|536|0|144|[1394, 2435]
27055|322|4|0|536|0|144|[1394, 2435]
2304|1416|4|1|465|0|65|
21524|430|4|1|432|-1|159|[3900, 3910, 3903, 2097, 1348]
23709|157|4|0|465|0|65|[3558, 3199, 1425, 2567, 560]
32498|1338|4|2|525|0|144|
21079|1096|10|1|502|3|23|[74, 3941]
9164|322|6|0|536|0|46|[1221]
1285|322|6|1|536|0|46|[1221]
757|1366|10|1|537|0|1|
2629|906|4|0|36|3|175|[627, 3775, 4035]
27952|430|4|0|432|-1|159|[3900, 3901, 3902, 3903, 3910, 2097, 1348]
11549|1234|10|1|27|0|45|[855, 4196]
20580|1383|10|0|519|0|90|[691, 178, 2137, 2979]
10057|618|4|3|108|0|16|[7, 3213, 3138]
20696|618|4|3|108|0|16|[3213, 1524, 3138]
27912|1332|4|1|455|3|174|[1373, 2022, 2888]
20404|1383|10|1|519|0|101|[303, 691, 178, 2137, 3625]
12583|1335|4|0|474|0|-1|[3224, 2580, 3854]
1853|342|6|1|191|0|45|[585, 2731, 280, 3960]
29908|877|4|1|430|0|148|[712, 3820]
19901|580|10|0|515|0|188|[450, 3039]
443|478|6|0|503|3|9|[1583]
8521|580|10|0|515|0|188|[450, 2765, 3039]
12674|410|10|2|419|0|3|[3224, 2690]
26947|618|4|0|55|3|111|[3200, 327, 4020]
5472|580|6|1|9|0|115|[390, 536]
1674|239|4|1|507|0|-1|
21098|239|4|1|507|0|-1|
29548|239|4|1|507|0|-1|[3254, 3753]
1541|249|10|1|503|0|5|[578, 3452, 1085, 1359]
26570|627|4|1|452|0|12|
28897|249|4|0|513|0|-1|[870, 1091, 3452, 1085, 1755]
7455|627|4|1|452|0|12|
16467|221|10|1|502|3|185|[3639]
27017|235|10|1|525|0|115|[363, 2079]
17709|249|10|0|503|0|17|[578, 146, 3452, 1085, 1138]
3654|513|4|1|491|0|66|
11552|235|10|0|525|0|115|[363, 2079]
2397|410|10|0|419|0|3|[3224, 2690]
5013|580|10|0|515|0|92|[1176, 3240, 2207, 115, 1361]
12655|615|4|0|39|3|151|[327, 3920, 3921, 3922]
2293|580|4|1|514|0|187|[2732, 1383, 1844, 2528]
5939|580|4|0|514|0|187|[2732, 1383, 1844, 2528]
767|1039|10|1|536|3|156|
12947|615|4|0|487|3|144|[1980, 3276]
10831|147|10|0|503|3|122|[1772, 1763, 3968]
23701|413|10|1|490|0|84|[1807]
2098|239|4|1|507|0|-1|[3254, 3753]
20436|618|4|0|55|3|111|[3200, 327, 3915, 3914, 4020]
8396|239|4|1|507|0|-1|
3128|618|4|0|55|3|111|[3200, 327, 3915, 1763, 3914, 4020]
19675|239|4|1|474|0|-1|[455]
31160|105|10|3|503|3|9|[775, 3613]
15364|880|10|2|282|0|45|
31328|1207|10|3|536|0|156|
2052|632|4|1|536|3|1|[3979]
21572|627|4|1|452|0|12|
22574|944|6|1|491|0|117|[1069, 274, 2746, 1800, 1628, 2055, 3916]
1701|347|4|0|291|0|44|[3900, 3901, 3902, 3910, 1060, 2104, 4106, 3935, 3936, 3937]
21087|784|10|1|536|0|156|
29203|347|4|0|291|0|44|[30, 3457, 2925, 377, 2844, 1002, 888, 1059, 1382, 278, 1060, 3268, 3913, 2104, 4008, 3935, 4106, 3936, 3937]
22372|784|10|1|536|0|156|
8682|1207|10|1|536|0|156|[1984]
27562|1090|10|1|503|0|185|[3502]
28523|911|10|0|414|0|3|[564, 871, 3569]
18144|1090|10|1|503|0|185|[92, 3502]
11685|1249|10|1|529|0|101|[2519]
16459|1090|10|1|503|0|185|[3502]
17577|1090|10|1|503|0|185|[92, 3502]
27239|826|10|2|503|0|132|[3497, 2995, 3654, 4105]
28061|1207|10|1|536|0|156|
20589|1037|4|1|474|0|-1|[1481]
15361|194|10|0|503|0|85|[2005, 3426, 3013, 199, 2995, 3654, 1423, 1000, 3912, 2209, 3970]
