"itemID","OneTimeCustomers","RepeatPurchaseCustomers","RepeatCustomerProbability"
25948,1,0,0
25949,4,0,0
25950,69,26,0.2736842105263158
25951,3,0,0
25952,1,0,0
25953,55,9,0.140625
25954,2,0,0
25955,5,2,0.2857142857142857
25956,6,2,0.25
25957,14,6,0.3
25958,34,7,0.17073170731707318
25959,1,0,0
25960,19,1,0.05
25961,52,2,0.037037037037037035
25962,10,0,0
25963,1,0,0
25964,1,0,0
25965,11,2,0.15384615384615385
25966,5,3,0.375
25967,117,51,0.30357142857142855
25968,1,0,0
25969,4,0,0
25970,2,1,0.3333333333333333
25971,1,0,0
25972,4,0,0
25973,2,1,0.3333333333333333
25974,11,0,0
25975,0,1,1
25976,15,5,0.25
25977,1,0,0
25978,308,24,0.07228915662650602
25979,58,16,0.21621621621621623
25980,1,1,0.5
25981,1,0,0
25982,4,0,0
25983,1,0,0
25984,4,0,0
25985,2,0,0
25986,1,0,0
25987,12,0,0
25988,5,0,0
25989,3,1,0.25
25990,5,0,0
25991,1,0,0
25992,29,10,0.2564102564102564
25993,1290,195,0.13131313131313133
25994,18,1,0.05263157894736842
25995,6,0,0
25996,4,0,0
25997,1,0,0
25998,0,1,1
25999,2,0,0
26000,2,0,0
26001,1,0,0
26002,40,1,0.024390243902439025
26003,1,0,0
26004,46,1,0.02127659574468085
26005,1,0,0
26006,10,2,0.16666666666666666
26007,2,0,0
26008,39,0,0
26009,3,0,0
26010,30,16,0.34782608695652173
26011,1,0,0
26012,2,0,0
26013,2,0,0
26014,4,0,0
26015,2,0,0
26016,13,1,0.07142857142857142
26017,370,54,0.12735849056603774
26018,4,0,0
26019,10,0,0
26020,10,7,0.4117647058823529
26021,1,0,0
26022,27,0,0
26023,23,1,0.041666666666666664
26024,3,2,0.4
26025,181,1,0.005494505494505495
26026,132,0,0
26027,31,6,0.16216216216216217
26028,240,80,0.25
26029,21,4,0.16
26030,3,0,0
26031,15,5,0.25
26032,13,0,0
26033,151,9,0.05625
26034,7,0,0
26035,2,0,0
26036,1,0,0
26037,2,2,0.5
26038,4,2,0.3333333333333333
26039,67,0,0
26040,4,0,0
26041,111,24,0.17777777777777778
26042,1,0,0
26043,231,35,0.13157894736842105
26044,7,1,0.125
26046,13,2,0.13333333333333333
26047,1,0,0
26048,1,0,0
26049,9,1,0.1
26050,6,0,0
26051,0,1,1
26052,0,3,1
26053,3,0,0
26055,1,0,0
26056,52,4,0.07142857142857142
26057,8,1,0.1111111111111111
26058,5,0,0
26059,9,0,0
26060,1,0,0
26061,2,2,0.5
26062,2,0,0
26063,1,0,0
26064,1,0,0
26065,2,0,0
26066,1,0,0
26067,4,0,0
26068,1,0,0
26069,4,2,0.3333333333333333
26070,4,0,0
26071,2,0,0
26072,427,73,0.146
26073,14,1,0.06666666666666667
26074,52,4,0.07142857142857142
26075,5,0,0
26076,3,0,0
26077,12,0,0
26078,0,3,1
26079,10,0,0
26080,228,25,0.09881422924901186
26081,24,2,0.07692307692307693
26082,74,59,0.44360902255639095
26083,2,0,0
26084,3,1,0.25
26085,14,1,0.06666666666666667
26086,1,0,0
26087,18,3,0.14285714285714285
26088,7,0,0
26089,1,0,0
26090,2,2,0.5
26091,1,0,0
26092,2,0,0
26093,1,0,0
26094,83,7,0.07777777777777778
26095,1,0,0
26096,1,0,0
26097,5,0,0
26098,1,0,0
26099,11,0,0
26100,13,5,0.2777777777777778
26101,1,0,0
26102,3,0,0
26103,1,0,0
26104,1,0,0
26105,3,0,0
26106,1,0,0
26107,45,5,0.1
26108,20,3,0.13043478260869565
26109,13,0,0
26110,2,0,0
26111,7,0,0
26112,4,0,0
26113,2,0,0
26114,19,6,0.24
26115,1,0,0
26117,1,0,0
26118,2,0,0
26119,1,0,0
26120,1,0,0
26121,1,0,0
26123,2,0,0
26124,1,0,0
26125,4,1,0.2
26126,27,7,0.20588235294117646
26127,4,0,0
26128,30,5,0.14285714285714285
26129,1,0,0
26130,1,2,0.6666666666666666
26131,20,5,0.2
26132,7,1,0.125
26133,6,0,0
26134,7,0,0
26135,3,0,0
26136,354,40,0.10152284263959391
26137,4,2,0.3333333333333333
26138,0,1,1
26139,2,0,0
26140,5,0,0
26141,28,9,0.24324324324324326
26142,6,1,0.14285714285714285
26143,47,16,0.25396825396825395
26144,1,0,0
26145,6,1,0.14285714285714285
26146,1,0,0
26147,31,4,0.11428571428571428
26148,1,0,0
26149,2,0,0
26150,1,0,0
26151,7,0,0
26152,474,27,0.05389221556886228
26153,43,0,0
26154,62,5,0.07462686567164178
26155,1,0,0
26156,108,2,0.01818181818181818
26157,1,0,0
26158,2,0,0
26159,240,43,0.1519434628975265
26160,10,3,0.23076923076923078
26161,1,0,0
26162,28,5,0.15151515151515152
26163,3,0,0
26164,24,1,0.04
26165,1,0,0
26166,1,1,0.5
26167,0,1,1
26168,1,0,0
26169,4,0,0
26170,185,24,0.11483253588516747
26171,1,0,0
26172,3,3,0.5
26173,2,0,0
26174,1,0,0
26175,5,0,0
26176,3,0,0
26177,2,1,0.3333333333333333
26178,10,0,0
26179,1,0,0
26180,1,0,0
26181,8,2,0.2
26182,1,0,0
26183,2,0,0
26184,2,0,0
26186,5,2,0.2857142857142857
26187,1,0,0
26188,14,2,0.125
26189,1,0,0
26190,124,25,0.16778523489932887
26191,13,6,0.3157894736842105
26192,5,0,0
26193,2,0,0
26194,7,0,0
26195,133,32,0.19393939393939394
26196,129,35,0.21341463414634146
26197,1,0,0
26198,1,0,0
26199,3,0,0
26200,1,0,0
26201,2,0,0
26202,1,0,0
26203,9,0,0
26204,50,2,0.038461538461538464
26205,3,0,0
26206,1,0,0
26207,10,3,0.23076923076923078
26208,7,1,0.125
26209,14,1,0.06666666666666667
26210,5,0,0
26211,0,1,1
26212,3,0,0
26213,3,0,0
26214,5,0,0
26215,1,0,0
26216,12,0,0
26217,39,5,0.11363636363636363
26218,1,0,0
26219,57,0,0
26220,0,1,1
26221,14,0,0
26222,1,0,0
26223,1,0,0
26224,1,0,0
26225,19,0,0
26226,3,0,0
26227,107,17,0.13709677419354838
26228,1,0,0
26229,1,0,0
26230,29,5,0.14705882352941177
26231,2,0,0
26232,2,1,0.3333333333333333
26233,4,0,0
26234,28,2,0.06666666666666667
26235,1,0,0
26236,5,0,0
26237,1,0,0
26238,6,0,0
26239,3,0,0
26240,3,0,0
26241,18,0,0
26242,9,1,0.1
26243,0,1,1
26244,9,1,0.1
26245,4,0,0
26246,4,0,0
26247,1,0,0
26248,6,0,0
26249,53,0,0
26250,19,6,0.24
26251,2,0,0
26252,1,0,0
26253,12,0,0
26254,5,1,0.16666666666666666
26256,12,3,0.2
26257,1,0,0
26258,2,0,0
26259,5,0,0
26260,3,0,0
26261,28,1,0.034482758620689655
26262,1,0,0
26263,30,1,0.03225806451612903
26264,1,0,0
26265,6,0,0
26266,22,2,0.08333333333333333
26267,2,0,0
26268,3,0,0
26269,1,0,0
26270,4,0,0
26271,26,9,0.2571428571428571
26272,26,2,0.07142857142857142
26273,281,144,0.3388235294117647
26274,5,0,0
26275,1,0,0
26276,1,0,0
26277,2,0,0
26278,1,0,0
26279,5,0,0
26280,1,0,0
26281,1,1,0.5
26282,2,0,0
26283,11,0,0
26284,6,0,0
26285,1,0,0
26286,1,0,0
26287,6,1,0.14285714285714285
26288,189,109,0.36577181208053694
26289,22,1,0.043478260869565216
26291,39,3,0.07142857142857142
26293,1,2,0.6666666666666666
26294,3,0,0
26295,19,7,0.2692307692307692
26296,61,10,0.14084507042253522
26297,22,4,0.15384615384615385
26298,3,1,0.25
26299,1,0,0
26300,1,0,0
26301,4,0,0
26302,1,0,0
26303,1,0,0
26304,1,0,0
26305,19,5,0.20833333333333334
26306,1,0,0
26307,5,0,0
26308,1,0,0
26309,22,1,0.043478260869565216
26310,1,0,0
26311,1,0,0
26312,5,2,0.2857142857142857
26313,2,0,0
26314,1,0,0
26315,7,1,0.125
26316,20,0,0
26317,1,0,0
26318,1,0,0
26319,3,0,0
26320,4,0,0
26321,21,4,0.16
26322,3,0,0
26323,19,3,0.13636363636363635
26324,65,18,0.21686746987951808
26325,8,4,0.3333333333333333
26326,0,1,1
26327,1,0,0
26328,44,2,0.043478260869565216
26329,1,0,0
26332,289,86,0.22933333333333333
26334,28,1,0.034482758620689655
26335,10,1,0.09090909090909091
26336,43,17,0.2833333333333333
26337,183,1,0.005434782608695652
26338,1,0,0
26339,6,0,0
26340,19,7,0.2692307692307692
26341,1,0,0
26342,63,8,0.11267605633802817
26343,5,2,0.2857142857142857
26344,33,0,0
26345,2,0,0
26346,193,45,0.18907563025210083
26347,5,0,0
26348,6,1,0.14285714285714285
26349,211,3,0.014018691588785047
26350,9,0,0
26351,3,0,0
26352,1,0,0
26353,10,1,0.09090909090909091
26354,12,3,0.2
26355,29,3,0.09375
26356,59,6,0.09230769230769231
26357,1,0,0
26358,2,0,0
26359,4,0,0
26360,1,0,0
26361,2,0,0
26362,6,0,0
26363,1,0,0
26364,2,0,0
26365,5,0,0
26366,1,0,0
26368,10,3,0.23076923076923078
26369,1,0,0
26370,5,1,0.16666666666666666
26371,6,0,0
26372,2,1,0.3333333333333333
26373,126,14,0.1
26374,2,0,0
26375,1,0,0
26376,4,1,0.2
26377,9,0,0
26378,0,1,1
26379,71,13,0.15476190476190477
26380,7,0,0
26381,445,185,0.29365079365079366
26382,1,0,0
26383,15,3,0.16666666666666666
26384,1,0,0
26385,12,2,0.14285714285714285
26386,2,0,0
26387,287,58,0.1681159420289855
26388,2,0,0
26389,9,2,0.18181818181818182
26390,1,0,0
26391,12,2,0.14285714285714285
26392,3,1,0.25
26393,8,0,0
26394,6,1,0.14285714285714285
26395,2,0,0
26397,1,0,0
26398,1,0,0
26399,4,0,0
26400,1,1,0.5
26401,16,2,0.1111111111111111
26403,3,0,0
26404,30,20,0.4
26405,4,0,0
26407,20,9,0.3103448275862069
26409,1,0,0
26410,3,0,0
26411,1,0,0
26412,8,1,0.1111111111111111
26413,52,19,0.2676056338028169
26414,1,0,0
26415,1,0,0
26416,10,0,0
26417,2,0,0
26418,1,0,0
26419,2,0,0
26420,2,0,0
26421,12,0,0
26422,1,0,0
26423,5,0,0
26424,40,17,0.2982456140350877
26425,96,1,0.010309278350515464
26426,7,0,0
26428,3,0,0
26429,1,0,0
26430,50,0,0
26431,4,0,0
26432,6,0,0
26433,151,10,0.062111801242236024
26434,6,0,0
26435,2,2,0.5
26436,2,0,0
26437,1,0,0
26438,10,2,0.16666666666666666
26439,5,0,0
26440,20,5,0.2
26441,5,1,0.16666666666666666
26442,5,0,0
26443,22,2,0.08333333333333333
26444,14,4,0.2222222222222222
26445,4,1,0.2
26446,2,0,0
26447,4,1,0.2
26448,162,16,0.0898876404494382
26449,1,0,0
26450,19,1,0.05
26451,3,0,0
26452,25,4,0.13793103448275862
26453,1,0,0
26454,4,0,0
26455,5,1,0.16666666666666666
26456,2,0,0
26457,12,4,0.25
26458,1,0,0
26459,44,5,0.10204081632653061
26460,1,1,0.5
26461,10,0,0
26462,1,0,0
26463,7,1,0.125
26464,3,0,0
26465,15,0,0
26466,21,2,0.08695652173913043
26467,3,0,0
26468,541,88,0.13990461049284578
26470,18,1,0.05263157894736842
26471,2,0,0
26472,24,0,0
26473,4,0,0
26474,1,0,0
26475,34,3,0.08108108108108109
26476,1,0,0
26479,37,6,0.13953488372093023
26481,10,3,0.23076923076923078
26482,1,0,0
26483,6,0,0
26484,2,0,0
26485,5,0,0
26486,26,13,0.3333333333333333
26487,12,2,0.14285714285714285
26488,1,0,0
26489,5,0,0
26490,2,1,0.3333333333333333
26491,2,0,0
26492,1,0,0
26493,1,0,0
26494,482,77,0.13774597495527727
26495,1,0,0
26496,3,1,0.25
26497,1,0,0
26498,7,2,0.2222222222222222
26499,1,0,0
26500,4,0,0
26501,29,2,0.06451612903225806
26502,22,3,0.12
26503,1441,268,0.15681685196021064
26504,8,4,0.3333333333333333
26505,1,0,0
26506,4,1,0.2
26507,3,0,0
26508,21,0,0
26509,1,0,0
26510,75,2,0.025974025974025976
26511,1,0,0
26512,14,2,0.125
26513,1,0,0
26514,7,2,0.2222222222222222
26515,26,0,0
26516,4,0,0
26517,33,3,0.08333333333333333
26518,20,4,0.16666666666666666
26519,2,0,0
26520,2,0,0
26521,1,0,0
26522,4,0,0
26523,3,0,0
26524,4,0,0
26525,2,0,0
26526,4,0,0
26527,3,1,0.25
26528,3,1,0.25
26529,2,1,0.3333333333333333
26530,51,1,0.019230769230769232
26531,91,11,0.10784313725490197
26532,32,2,0.058823529411764705
26533,3,0,0
26534,6,0,0
26535,1,0,0
26536,2,0,0
26537,13,1,0.07142857142857142
26538,1,0,0
26539,2,0,0
26540,6,0,0
26541,2,0,0
26542,4,0,0
26543,2,0,0
26544,1,0,0
26545,843,89,0.09549356223175966
26546,32,6,0.15789473684210525
26547,41,24,0.36923076923076925
26548,2,1,0.3333333333333333
26549,24,2,0.07692307692307693
26550,34,1,0.02857142857142857
26551,1,0,0
26552,3,0,0
26553,1,0,0
26554,18,0,0
26555,4,0,0
26556,10,1,0.09090909090909091
26557,5,0,0
26558,1,0,0
26559,46,20,0.30303030303030304
26560,3,0,0
26561,4,1,0.2
26562,5,0,0
26563,9,1,0.1
26564,2,0,0
26565,5,0,0
26566,5,1,0.16666666666666666
26567,6,1,0.14285714285714285
26568,29,7,0.19444444444444445
26569,89,1,0.011111111111111112
26570,1,0,0
26571,5,0,0
26572,2,1,0.3333333333333333
26573,1,0,0
26574,0,2,1
26575,13,0,0
26576,1,0,0
26577,2,0,0
26578,45,10,0.18181818181818182
26579,1,0,0
26580,12,0,0
26581,5,1,0.16666666666666666
26582,1,0,0
26583,5,1,0.16666666666666666
26584,17,3,0.15
26585,1,0,0
26586,1,0,0
26587,1,0,0
26588,105,14,0.11764705882352941
26589,15,1,0.0625
26590,1,0,0
26591,6,0,0
26592,1,0,0
26593,2,0,0
26594,1,0,0
26595,1,0,0
26596,28,7,0.2
26597,2,0,0
26598,2,0,0
26599,1,0,0
26600,47,12,0.2033898305084746
26601,9,0,0
26602,1,0,0
26603,2,1,0.3333333333333333
26604,59,2,0.03278688524590164
26605,30,3,0.09090909090909091
26606,2,0,0
26607,22,9,0.2903225806451613
26608,8,0,0
26609,1,0,0
26610,59,3,0.04838709677419355
26611,1,0,0
26612,20,15,0.42857142857142855
26613,11,0,0
26614,3,0,0
26615,3,0,0
26616,7,3,0.3
26617,9,1,0.1
26618,2,1,0.3333333333333333
26619,1,0,0
26620,7,0,0
26621,6,0,0
26622,7,0,0
26623,40,1,0.024390243902439025
26624,1,0,0
26625,2,0,0
26626,2,0,0
26627,9,3,0.25
26628,1,0,0
26629,50,3,0.05660377358490566
26630,2,0,0
26631,1,0,0
26632,16,6,0.2727272727272727
26633,1,0,0
26634,1,0,0
26635,6,0,0
26636,5,0,0
26637,0,1,1
26639,0,1,1
26640,5,1,0.16666666666666666
26641,13,1,0.07142857142857142
26642,1,0,0
26643,2,0,0
26644,3,0,0
26645,680,81,0.10643889618922471
26646,3,0,0
26647,1,0,0
26648,20,3,0.13043478260869565
26649,1,0,0
26650,19,0,0
26651,3,0,0
26652,1,0,0
26653,5,0,0
26654,17,1,0.05555555555555555
26655,12,3,0.2
26656,57,1,0.017241379310344827
26657,38,4,0.09523809523809523
26658,3,0,0
26659,1,0,0
26660,389,88,0.18448637316561844
26661,7,0,0
26662,50,8,0.13793103448275862
26663,23,7,0.23333333333333334
26664,2,0,0
26665,24,0,0
26666,11,1,0.08333333333333333
26667,1,0,0
26668,1,0,0
26669,1,0,0
26670,6,4,0.4
26671,1,0,0
26672,76,3,0.0379746835443038
26673,5,1,0.16666666666666666
26675,3,0,0
26676,0,1,1
26677,1,0,0
26678,10,2,0.16666666666666666
26679,1,0,0
26680,1,0,0
26681,17,0,0
26682,6,0,0
26683,17,4,0.19047619047619047
26684,4,0,0
26685,14,4,0.2222222222222222
26686,20,2,0.09090909090909091
26687,3,4,0.5714285714285714
26688,1,0,0
26689,23,5,0.17857142857142858
26690,12,0,0
26691,2,0,0
26693,8,0,0
26694,2,1,0.3333333333333333
26696,1,0,0
26697,0,3,1
26698,5,0,0
26699,4,1,0.2
26700,1,0,0
26701,8,1,0.1111111111111111
26702,12,1,0.07692307692307693
26703,1,0,0
26704,1,0,0
26705,6,0,0
26706,3,0,0
26707,24,8,0.25
26708,244,13,0.05058365758754864
26709,2,1,0.3333333333333333
26710,1,0,0
26711,5,0,0
26712,63,0,0
26713,2,0,0
26714,12,0,0
26715,1,0,0
26716,2,0,0
26717,10,3,0.23076923076923078
26718,7,0,0
26719,12,0,0
26720,4,1,0.2
26721,18,1,0.05263157894736842
26722,0,1,1
26723,1,0,0
26724,11,3,0.21428571428571427
26725,1,0,0
26726,0,1,1
26727,8,2,0.2
26728,16,0,0
26729,3,0,0
26730,5,1,0.16666666666666666
26731,1,0,0
26732,2,0,0
26733,2,0,0
26734,3,0,0
26735,1,0,0
26736,20,2,0.09090909090909091
26737,27,0,0
26738,2,0,0
26739,1,0,0
26740,19,0,0
26741,4,1,0.2
26742,12,0,0
26743,83,19,0.18627450980392157
26744,1,0,0
26745,1,0,0
26746,97,15,0.13392857142857142
26747,20,2,0.09090909090909091
26748,1,0,0
26749,41,0,0
26750,3,0,0
26751,2,0,0
26752,5,1,0.16666666666666666
26753,2,0,0
26754,1,0,0
26755,1,0,0
26756,3,1,0.25
26757,49,9,0.15517241379310345
26758,1,0,0
26759,2,0,0
26760,4,0,0
26761,3,0,0
26762,34,5,0.1282051282051282
26763,25,5,0.16666666666666666
26764,1,0,0
26765,62,1,0.015873015873015872
26766,19,0,0
26767,3,1,0.25
26768,3,0,0
26769,1,0,0
26770,1,0,0
26771,5,0,0
26772,1,0,0
26773,19,1,0.05
26774,16,3,0.15789473684210525
26775,1,0,0
26776,18,4,0.18181818181818182
26777,1,0,0
26778,3,0,0
26779,4,0,0
26780,1,0,0
26781,0,1,1
26782,1,0,0
26783,1,0,0
26784,96,5,0.04950495049504951
26785,1,1,0.5
26786,57,9,0.13636363636363635
26787,40,0,0
26788,2,0,0
26789,13,4,0.23529411764705882
26790,75,8,0.0963855421686747
26791,2,0,0
26792,2,0,0
26793,3,0,0
26794,1,0,0
26795,15,2,0.11764705882352941
26796,11,0,0
26797,4,0,0
26798,76,1,0.012987012987012988
26799,8,5,0.38461538461538464
26800,5,0,0
26801,18,7,0.28
26802,25,7,0.21875
26803,1,0,0
26804,41,35,0.4605263157894737
26805,1,0,0
26806,6,1,0.14285714285714285
26807,1,0,0
26809,6,0,0
26810,1,0,0
26811,18,2,0.1
26812,5,1,0.16666666666666666
26813,2,0,0
26814,3,0,0
26815,3,0,0
26816,2,0,0
26817,1,0,0
26819,1,2,0.6666666666666666
26820,1,0,0
26821,1,0,0
26822,6,0,0
26823,39,2,0.04878048780487805
26824,1,0,0
26825,4,0,0
26826,27,2,0.06896551724137931
26827,37,1,0.02631578947368421
26828,11,0,0
26829,1,0,0
26830,2,1,0.3333333333333333
26831,37,1,0.02631578947368421
26832,9,1,0.1
26833,1,0,0
26834,7,0,0
26835,1,0,0
26836,197,12,0.05741626794258373
26837,6,1,0.14285714285714285
26838,58,1,0.01694915254237288
26839,5,2,0.2857142857142857
26840,5,0,0
26841,41,6,0.1276595744680851
26842,4,0,0
26843,7,0,0
26844,1,0,0
26845,2,1,0.3333333333333333
26846,10,0,0
26847,9,1,0.1
26848,1,0,0
26849,63,9,0.125
26850,9,0,0
26851,113,36,0.24161073825503357
26852,13,1,0.07142857142857142
26853,4,0,0
26854,24,2,0.07692307692307693
26855,3,0,0
26856,14,0,0
26857,13,1,0.07142857142857142
26858,1,0,0
26859,21,3,0.125
26860,13,1,0.07142857142857142
26861,1,0,0
26862,4,0,0
26863,4,1,0.2
26865,58,1,0.01694915254237288
26866,20,6,0.23076923076923078
26867,11,0,0
26868,4,0,0
26869,5,1,0.16666666666666666
26870,1,0,0
26871,50,1,0.0196078431372549
26872,5,1,0.16666666666666666
26873,1,0,0
26874,18,1,0.05263157894736842
26875,14,3,0.17647058823529413
26876,15,2,0.11764705882352941
26877,30,2,0.0625
26878,2,1,0.3333333333333333
26879,1,0,0
26880,21,6,0.2222222222222222
26881,1,0,0
26882,1,0,0
26883,12,1,0.07692307692307693
26884,5,0,0
26885,25,1,0.038461538461538464
26886,105,49,0.3181818181818182
26887,2,0,0
26888,32,3,0.08571428571428572
26889,1,0,0
26891,346,19,0.052054794520547946
26892,3,0,0
26893,120,28,0.1891891891891892
26894,1,0,0
26895,1,0,0
26896,350,104,0.2290748898678414
26897,1,0,0
26898,1,0,0
26899,2,0,0
26900,1,0,0
26901,2,1,0.3333333333333333
26902,1,0,0
26903,2,0,0
26904,4,3,0.42857142857142855
26905,6,0,0
26906,8,3,0.2727272727272727
26907,1,0,0
26908,138,18,0.11538461538461539
26909,1,0,0
26910,1,0,0
26911,4,3,0.42857142857142855
26912,2,0,0
26913,14,1,0.06666666666666667
26915,3,0,0
26916,429,3,0.006944444444444444
26917,2,1,0.3333333333333333
26918,1,0,0
26919,4,0,0
26920,1,0,0
26921,3,0,0
26922,24,1,0.04
26923,40,4,0.09090909090909091
26924,2,0,0
26925,0,1,1
26926,11,0,0
26927,1,0,0
26928,4,0,0
26929,58,9,0.13432835820895522
26930,2,0,0
26931,10,0,0
26932,35,4,0.10256410256410256
26933,2,0,0
26934,2,0,0
26935,1,0,0
26936,58,0,0
26937,2,0,0
26938,2,0,0
26939,4,0,0
26940,290,41,0.12386706948640483
26941,54,6,0.1
26942,2,0,0
26943,1,0,0
26944,11,2,0.15384615384615385
26945,62,24,0.27906976744186046
26946,21,1,0.045454545454545456
26947,27,1,0.03571428571428571
26948,19,0,0
26949,23,1,0.041666666666666664
26950,11,2,0.15384615384615385
26951,1,0,0
26952,2,0,0
26953,5,0,0
26954,40,14,0.25925925925925924
26955,13,0,0
26956,2,1,0.3333333333333333
26957,1,0,0
26958,0,1,1
26959,241,8,0.0321285140562249
26960,3,0,0
26961,5,0,0
26962,5,1,0.16666666666666666
26963,23,7,0.23333333333333334
26964,1,0,0
26965,2,0,0
26966,2,0,0
26967,1,0,0
26968,7,3,0.3
26969,1,0,0
26970,0,1,1
26971,5,0,0
26972,2,1,0.3333333333333333
26973,13,1,0.07142857142857142
26974,7,0,0
26975,1,0,0
26976,4,0,0
26977,15,0,0
26978,8,2,0.2
26979,1,0,0
26980,10,1,0.09090909090909091
26981,1,0,0
26982,30,4,0.11764705882352941
26983,21,0,0
26984,2,0,0
26985,1,0,0
26987,1,0,0
26988,2,0,0
26989,25,0,0
26990,4,0,0
26991,1,0,0
26992,1,0,0
26993,1,0,0
26994,129,17,0.11643835616438356
26995,4,0,0
26996,1,0,0
26997,2,0,0
26998,4,1,0.2
26999,1,0,0
27000,1,0,0
27001,35,3,0.07894736842105263
27002,1,0,0
27003,1,0,0
27004,1,0,0
27005,6,0,0
27006,2,0,0
27007,3,0,0
27008,1,0,0
27009,44,15,0.2542372881355932
27010,38,14,0.2692307692307692
27011,1,0,0
27012,2,0,0
27013,1,0,0
27014,1,0,0
27015,115,18,0.13533834586466165
27016,28,1,0.034482758620689655
27017,7,2,0.2222222222222222
27018,1,0,0
27019,2,0,0
27020,2,0,0
27021,184,6,0.031578947368421054
27022,8,1,0.1111111111111111
27023,24,2,0.07692307692307693
27024,0,2,1
27025,2,0,0
27026,4,0,0
27027,27,5,0.15625
27028,1,0,0
27029,3,0,0
27030,1,0,0
27031,1,0,0
27032,1,0,0
27033,1,0,0
27034,27,3,0.1
27035,2,0,0
27036,1,0,0
27037,215,6,0.027149321266968326
27038,10,2,0.16666666666666666
27039,1,0,0
27040,0,2,1
27041,14,0,0
27042,2,0,0
27043,1,0,0
27044,11,0,0
27045,8,0,0
27046,5,0,0
27047,9,2,0.18181818181818182
27048,2,0,0
27049,5,2,0.2857142857142857
27050,119,1,0.008333333333333333
27051,8,0,0
27052,26,5,0.16129032258064516
27054,20,0,0
27055,30,2,0.0625
27056,1,0,0
27057,19,2,0.09523809523809523
27058,3,0,0
27059,10,0,0
27060,1,0,0
27061,18,1,0.05263157894736842
27062,4,0,0
27063,80,10,0.1111111111111111
27064,50,3,0.05660377358490566
27065,33,1,0.029411764705882353
27066,3,0,0
27067,1,1,0.5
27068,130,7,0.051094890510948905
27069,1,0,0
27070,1,0,0
27071,6,0,0
27072,1,0,0
27074,1,1,0.5
27075,1,0,0
27076,6,0,0
27077,14,0,0
27079,1,0,0
27080,6,0,0
27081,1,0,0
27082,2,0,0
27083,1,0,0
27084,5,0,0
27085,28,8,0.2222222222222222
27086,2,0,0
27087,3,0,0
27088,11,2,0.15384615384615385
27089,9,2,0.18181818181818182
27090,14,3,0.17647058823529413
27091,1,2,0.6666666666666666
27092,3,2,0.4
27093,4,0,0
27094,11,7,0.3888888888888889
27095,181,30,0.14218009478672985
27096,22,4,0.15384615384615385
27097,10,0,0
27098,2,0,0
27099,1,4,0.8
27100,5,1,0.16666666666666666
27101,47,0,0
27102,1,0,0
27103,1,0,0
27104,7,0,0
27105,1,0,0
27106,0,1,1
27107,56,20,0.2631578947368421
27108,295,50,0.14492753623188406
27109,8,0,0
27110,1,0,0
27111,38,3,0.07317073170731707
27112,1,1,0.5
27113,8,0,0
27114,4,0,0
27115,24,1,0.04
27116,25,1,0.038461538461538464
27117,2,1,0.3333333333333333
27118,2,1,0.3333333333333333
27119,13,0,0
27120,1,0,0
27121,3,0,0
27122,5,0,0
27123,27,2,0.06896551724137931
27124,6,1,0.14285714285714285
27125,1,0,0
27126,475,84,0.15026833631484796
27127,1,0,0
27128,5,0,0
27129,30,22,0.4230769230769231
27130,1,0,0
27131,12,0,0
27132,10,5,0.3333333333333333
27133,1,0,0
27134,1,1,0.5
27135,3,2,0.4
27136,1,0,0
27137,1,0,0
27138,32,6,0.15789473684210525
27139,9,0,0
27140,2,1,0.3333333333333333
27141,1,0,0
27142,1,0,0
27143,2,0,0
27144,1,0,0
27145,0,1,1
27146,63,2,0.03076923076923077
27147,1,0,0
27148,6,1,0.14285714285714285
27149,2,0,0
27150,96,14,0.12727272727272726
27151,4,1,0.2
27152,1,0,0
27153,217,6,0.026905829596412557
27154,138,28,0.1686746987951807
27155,3,0,0
27156,3,0,0
27157,8,3,0.2727272727272727
27158,3,0,0
27159,34,0,0
27160,94,1,0.010526315789473684
27161,25,4,0.13793103448275862
27162,1,0,0
27163,1,0,0
27164,44,13,0.22807017543859648
27165,2,0,0
27166,4,0,0
27167,59,12,0.16901408450704225
27168,3,1,0.25
27169,1,0,0
27170,15,0,0
27171,8,1,0.1111111111111111
27172,5,2,0.2857142857142857
27173,7,0,0
27174,85,11,0.11458333333333333
27175,2,0,0
27176,1,0,0
27177,12,1,0.07692307692307693
27178,9,0,0
27179,1048,76,0.06761565836298933
27180,4,0,0
27181,98,13,0.11711711711711711
27182,18,0,0
27183,2,1,0.3333333333333333
27184,5,0,0
27185,7,1,0.125
27186,1,0,0
27187,4,1,0.2
27188,2,1,0.3333333333333333
27189,75,0,0
27190,0,1,1
27191,11,1,0.08333333333333333
27192,1,0,0
27193,5,0,0
27194,1,0,0
27195,1,0,0
27196,9,2,0.18181818181818182
27197,19,0,0
27198,12,3,0.2
27199,1,0,0
27200,2,0,0
27201,1,0,0
27202,1,0,0
27203,2,0,0
27204,6,0,0
27205,5,1,0.16666666666666666
27206,1,0,0
27207,3,0,0
27208,15,1,0.0625
27209,3,0,0
27210,8,0,0
27211,13,2,0.13333333333333333
27212,1,0,0
27213,1,0,0
27214,2,0,0
27215,37,0,0
27216,1,0,0
27217,3,1,0.25
27218,3,0,0
27219,168,22,0.11578947368421053
27220,1,0,0
27221,1,1,0.5
27222,21,0,0
27223,23,1,0.041666666666666664
27224,7,0,0
