"itemID","Mean(date&time diff)","Sum(order)"
24996,30.039999999999996,40
25000,28,4
25001,33.5,6
25003,45.63636363636365,43
25008,75.5,14
25009,20,4
25010,68.5,2
25012,58.25,8
25013,37,2
25019,55.75,16
25020,37.85714285714286,8
25025,60.5,4
25029,32.5,2
25030,25,11
25031,61,25
25032,67.5,2
25033,57,10
25034,30,13
25038,64,7
25039,41.875,17
25041,40.25,5
25045,63.2659574468085,96
25047,11.5,4
25049,60.75,6
25050,70.29999999999998,53
25057,46.916666666666664,74
25058,49.87500000000001,8
25060,8.333333333333332,14
25063,31.333333333333332,8
25068,12.333333333333332,6
25075,52.73333333333334,22
25078,38.5,11
25079,46.888888888888886,11
25080,66.4,5
25081,46.857142857142854,50
25082,53.173913043478265,33
25083,58,2
25086,20,2
25088,11,2
25089,67.2,9
25090,34.411764705882334,124
25092,46.06896551724137,31
25093,28.5,4
25095,48.400000000000006,10
25098,51.214285714285715,42
25099,60.75,6
25100,42.13953488372095,44
25102,32.75,4
25105,39.666666666666664,3
25107,33.25,8
25108,76,10
25111,38.5,6
25113,80.5,2
25115,55.07142857142858,63
25116,37.60000000000001,86
25119,45.75,10
25121,24.71428571428571,7
25129,48.04054054054055,157
25130,12.5,2
25131,43,2
25132,30.5,4
25135,36.5,44
25136,92.5,10
25137,97.5,2
25138,52.400000000000006,8
25139,62.888888888888886,10
25140,36.400000000000006,6
25141,56,2
25142,43.5,2
25149,46.25,8
25150,64.39999999999998,23
25151,30.5,2
25152,58.652892561983506,124
25155,38.25,4
25156,53.5,4
25157,19,2
25158,48.5,3
25160,30.25,5
25161,38,11
25162,37.23333333333333,34
25167,45.46334310850437,654
25168,34,2
25170,96.75,7
25177,49,4
25180,79,2
25181,41.64705882352942,25
25182,34.25,5
25184,64.5,5
25186,22.625,8
25188,6.5,2
25189,35.5,10
25191,49.85714285714286,7
25194,25.5,3
25197,36.25,10
25204,21,2
25206,71,2
25207,32.375,18
25208,34,2
25215,111,3
25218,50.77419354838709,31
25219,40,9
25221,48.5,2
25225,37,8
25229,47.2,6
25231,34.5,2
25234,59,2
25237,46.285714285714285,9
25240,58.5,2
25242,16,2
25243,48.8,13
25249,29.25,6
25250,53.571428571428555,21
25253,51.51851851851851,38
25254,59.51020408163265,59
25255,43.33333333333333,3
25259,3,2
25261,32,2
25263,45.62499999999999,24
25265,29.5625,40
25268,47.92857142857144,28
25273,33.857142857142854,7
25276,51.03773584905658,121
25277,41,8
25278,47.5,15
25279,96,6
25281,40,5
25282,39,12
25284,0,3
25285,33.27272727272727,62
25289,8.5,3
25291,64,4
25297,11.5,2
25298,35.42857142857143,8
25308,1.6666666666666665,3
25309,50.800000000000004,5
25310,40.333333333333336,3
25312,64.5,5
25315,36.1764705882353,22
25319,10,4
25320,73,3
25321,43.5,2
25324,63.71428571428572,7
25332,41.5,3
25334,13.5,3
25338,63.62499999999999,8
25339,57,2
25342,28.5,2
25344,28.25,4
25348,43.33333333333333,5
25349,38.42857142857144,53
25350,31.500000000000004,6
25353,36.714285714285715,13
25357,52.823529411764696,27
25358,44.11999999999999,53
25361,56,3
25363,38.11111111111112,51
25365,16.714285714285715,20
25366,68,2
25368,18,4
25370,14.333333333333332,5
25371,51.699999999999996,17
25373,39.999999999999986,84
25376,31,9
25377,22,4
25379,20.5,2
25380,61.44444444444446,15
25381,25.18181818181818,161
25383,68.3939393939394,47
25384,41.5,7
25385,32.888888888888886,24
25390,34.583333333333336,36
25393,41.49999999999999,13
25394,53.2,7
25397,35.193548387096776,118
25398,40.375,14
25400,46.14285714285714,12
25401,48.333333333333336,6
25402,20,2
25403,71,12
25406,32.529411764705884,22
25413,0.5,14
25416,10,2
25418,34.75,4
25421,46,2
25422,45.326704545454554,690
25424,45.5,2
25426,46.43478260869565,95
25429,51.33333333333333,6
25431,20,2
25438,32.14285714285714,14
25442,10.333333333333332,3
25447,7.5,2
25450,1.5,2
25456,33.375,24
25459,13.5,3
25460,69.5,2
25463,1,2
25464,25,6
25466,34.25,4
25471,44.03846153846151,55
25472,45.57142857142857,9
25476,57.5,3
25477,30.599999999999994,11
25478,34.800000000000004,5
25479,12.749999999999998,17
25480,45.333333333333336,6
25483,45.25925925925925,65
25487,27.038461538461537,28
25488,61.9,10
25491,38.199999999999996,25
25497,48.375,18
25498,28.000000000000004,23
25500,49.77777777777778,12
25502,40.25,12
25504,35.888888888888886,57
25508,21.5,2
25509,15.666666666666666,5
25510,26.757575757575754,38
25513,59,3
25516,36.25,5
25517,37.733333333333334,33
25519,65.33333333333333,3
25520,24.5,7
25522,87.5,2
25523,35.58333333333333,12
25525,42.125,10
25527,51.68571428571428,37
25528,75,2
25531,47.99999999999999,11
25533,38.5,6
25534,26.75,4
25535,49.292682926829265,49
25540,71.5,5
25542,51,2
25543,12,6
25547,50.400000000000006,6
25548,49,2
25553,58.57142857142857,21
25554,59.800000000000004,5
25555,23.25,5
25557,37.563909774436105,413
25565,36.67857142857143,73
25569,82,2
25570,40,4
25571,10,4
25572,53.35714285714286,15
25573,53.099999999999994,29
25576,57.20833333333333,26
25577,37.22222222222222,12
25580,42.25,16
25583,51.53333333333336,96
25584,50.3,10
25585,71.5,2
25586,46.25,4
25589,55.12500000000001,8
25590,40.33333333333333,3
25592,35.63636363636364,28
25597,45.14285714285713,22
25606,46.33333333333333,7
25613,52.599999999999994,10
25618,29.27272727272727,23
25624,49.253968253968246,132
25626,44.5,4
25631,28.857142857142854,10
25632,7.5,4
25633,47,3
25634,68.5,2
25635,3,2
25639,50.571428571428555,22
25642,22.666666666666664,6
25646,46.57575757575758,47
25648,48.357142857142854,32
25651,33,4
25653,48.5,2
25658,38.5,9
25661,42.44444444444444,9
25662,33.90909090909091,12
25663,54.18644067796613,245
25668,53,2
25670,29.5,2
25671,46.6326530612245,160
25676,24.4,19
25677,52.174999999999976,81
25678,15.333333333333332,3
25682,17,10
25685,91.5,2
25686,43.903225806451616,97
25687,46.49999999999999,9
25688,48.5,2
25691,52.5,2
25694,58,4
25697,47.83333333333333,17
25698,18,12
25702,36.05882352941176,22
25703,42,2
25704,39.71428571428572,10
25706,40.5748031496063,325
25708,44.66666666666667,16
25716,38.25,6
25717,51.86666666666667,31
25722,30.711864406779647,72
25726,18.5,4
25732,30,4
25733,46,5
25734,67.3125,16
25736,23.5,6
25739,58.025974025974016,82
25740,28.959999999999994,35
25741,20.5,2
25742,31.25,11
25743,36.5,3
25746,41.38297872340425,77
25749,55.666666666666664,10
25752,63,5
25754,56.94117647058825,23
25759,25.125,9
25760,45.64102564102565,72
25763,51.57575757575757,59
25765,44.800000000000004,11
25772,49.66666666666666,3
25775,92.3,10
25778,47.7,11
25786,30.25,4
25789,45.77639751552796,271
25793,29.5,2
25794,69,4
25795,64,7
25796,42.1875,22
25799,84,2
25801,16,2
25802,52.60869565217391,26
25805,25.874999999999996,20
25808,36.07142857142857,19
25810,49.22222222222221,18
25812,44.5,4
25816,33.666666666666664,19
25817,20,5
25820,16.5,4
25821,38.5,4
25822,38.5,2
25824,31.5,2
25827,49.5,2
25828,33,2
25830,48,4
25833,1.6666666666666665,3
25835,46.099999999999994,14
25836,25.75,4
25838,55.94082840236687,200
25839,0.5,120
25840,50.2,5
25842,40.333333333333336,6
25845,50.47368421052631,21
25847,43.5,2
25848,26.200000000000003,11
25852,42.222222222222214,9
25854,34.5,6
25856,34.81081081081082,68
25859,40.64864864864864,38
25862,24.5,2
25864,39.6,9
25873,31.749999999999996,10
25874,45.5,6
25878,63.25,5
25879,60.5,2
25880,48.20408163265305,67
25881,49.1,70
25882,30.5,2
25883,43.43750000000001,24
25885,34,8
25886,44.05882352941177,19
25890,47.99999999999999,13
25892,80.5,2
25894,6,2
25895,40.158415841584166,138
25897,6,3
25898,19,5
25907,40.72307692307689,79
25908,40.400000000000006,5
25912,91,2
25914,50.5,2
25915,53,35
25917,48.5,100
25918,42.5,2
25919,40.25,6
25923,38.5,2
25924,59.5,2
25925,40.46153846153846,13
25926,45.20707070707074,263
25931,40.5,2
25933,37.333333333333336,7
25939,51.80000000000001,11
25943,69.80000000000001,5
25944,74.5,2
25945,29.46875,46
25946,43.48148148148148,117
25950,43.21917808219176,147
25953,57.88888888888889,18
25955,52.857142857142854,11
25956,29.75,4
25957,45,30
25958,34.29411764705882,31
25960,77.5,5
25961,26.5,4
25965,43.5,6
25966,71.66666666666667,6
25967,60.96363636363635,116
25970,5,4
25973,21.5,2
25975,26.5,4
25976,21.545454545454547,11
25978,38.666666666666686,82
25979,54.40540540540541,43
25980,37.5,6
25989,48.5,23
25992,39.266666666666666,92
25993,40.91350210970463,536
25994,27,2
25998,117,2
26002,39.99999999999999,23
26004,52,2
26006,47.6,17
26010,29.45454545454545,127
26016,106,2
26017,45.797101449275374,213
26020,44.375,22
26023,34,2
26024,70.5,4
26025,34.5,3
26027,47.60000000000001,15
26028,37.83730158730162,452
26029,45.75,14
26031,50.666666666666664,16
26033,46.54166666666666,41
26037,84,5
26038,26,5
26041,43.42424242424239,76
26043,44.86363636363634,142
26044,30.5,3
26046,32,8
26049,43.5,2
26051,56,3
26052,80,8
26056,49.25,10
26057,73,5
26061,28,12
26069,57.57142857142857,9
26072,40.68811881188119,232
26073,91.5,8
26074,70.11111111111111,11
26078,40.333333333333336,6
26080,34.38181818181818,125
26081,30.4,5
26082,41.88505747126439,312
26084,59.25,5
26085,39,2
26087,44.125,8
26090,60.666666666666664,7
26094,59.4375,17
26100,42.1875,27
26107,43.416666666666664,13
26108,60.57142857142856,7
26114,50.6875,43
26125,70,2
26126,46.66666666666668,19
26128,35.666666666666664,20
26130,39.66666666666667,6
26131,25.65,38
26132,96.5,2
26136,43.086956521739154,139
26137,57.25,4
26138,3.5,2
26141,53.88461538461539,45
26142,21,2
26143,47.81818181818182,88
26145,40,5
26147,72.75,12
26152,44.46153846153843,74
26154,46.27272727272727,45
26156,45.800000000000004,12
26159,31.9166666666667,151
26160,33.333333333333336,6
26162,15.40625,50
26164,30.5,2
26166,70,2
26167,88,3
26170,43.69999999999998,93
26172,64.33333333333331,12
26177,0.5,3
26181,54.25,5
26186,46.75,4
26188,66.75,7
26190,36.53030303030301,127
26191,58.4,30
26195,46.53947368421053,76
26196,39.98113207547169,198
26204,55.5,6
26207,41.57142857142857,19
26208,33,2
26209,41.666666666666664,3
26211,79,2
26217,26.6,11
26220,46,2
26227,25.352941176470583,34
26230,40,22
26232,45.5,4
26234,36.2,9
26242,68.5,4
26243,57.5,2
26244,46,2
26250,29.375,24
26254,71,2
26256,58.625,15
26261,87,2
26263,52.5,2
26266,63,8
26271,41.72727272727271,31
26272,79.4,5
26273,52.292537313432845,382
26281,44,2
26287,51.5,4
26288,49.55234657039712,433
26289,77.5,4
26291,47.00000000000001,7
26293,51.833333333333336,7
26295,42.33333333333333,36
26296,45.458333333333336,43
26297,58.39999999999999,14
26298,0.5,2
26305,30.230769230769226,13
26309,13,2
26312,49,5
26315,19.5,2
26321,17.666666666666664,13
26323,57.375,8
26324,52.29166666666668,49
26325,52.6,13
26326,20.666666666666664,5
26328,48.25,4
26332,58.34054054054059,208
26334,25.5,3
26335,63,2
26336,33.05263157894738,79
26337,25.5,4
26340,52.93750000000001,32
26342,22.04761904761904,27
26343,64.5,8
26346,59.80000000000003,115
26348,33,3
26349,39.85714285714286,8
26353,56,2
26354,26.615384615384613,15
26355,37.42857142857142,8
26356,32.14285714285714,23
26368,34,19
26370,26,6
26372,50.5,2
26373,59.357142857142854,29
26376,46,2
26378,91,2
26379,46.84375000000001,38
26381,49.50733752620552,785
26383,24.333333333333336,7
26385,36.75,4
26387,44.80722891566267,202
26389,46.60000000000001,5
26391,42,6
26392,43,2
26394,33,4
26400,0.5,2
26401,49.6,8
26404,54.294117647058805,63
26407,49.9,25
26412,38,5
26413,48.37777777777777,62
26424,49.02499999999998,61
26425,50,2
26433,20.714285714285708,28
26435,54.25,4
26438,54,11
26440,60.61538461538461,28
26441,114,2
26443,34.25,4
26444,44.44444444444444,10
26445,41.5,5
26447,37.33333333333333,3
26448,44.099999999999994,41
26450,58,2
26452,71.44444444444444,11
26455,28,5
26457,44.27272727272727,97
26459,28.1875,72
26460,23.5,2
26463,81,4
26466,31.5,4
26468,45.806451612903224,222
26470,46.33333333333333,3
26475,20.857142857142858,11
26479,51.68750000000001,21
26481,56.5,7
26486,42.393939393939405,78
26487,46.71428571428572,10
26490,23,2
26494,45.48186528497414,229
26496,25.5,3
26498,28,6
26501,50.5,6
26502,35.625,11
26503,43.02970297029703,1501
26504,52.909090909090914,12
26506,62,3
26510,35.25,4
26512,37.8,5
26514,40.5,4
26517,4.166666666666667,10
26518,48.00000000000001,14
26527,63,5
26528,41.33333333333333,6
26529,65.5,2
26530,37,4
26531,50.42307692307692,28
26532,25.333333333333336,6
26537,35,4
26545,38.83173076923072,213
26546,42.3076923076923,15
26547,43.63934426229506,115
26548,18.666666666666664,3
26549,16.5,7
26550,0.5,2
26556,7.5,3
26559,43.45833333333333,67
26561,24.2,5
26563,29,2
26566,8,2
26567,36.25,7
26568,48.99999999999999,17
26569,14,2
26572,29.8,9
26574,42.00000000000001,8
26578,41.46666666666666,45
26581,43,4
26583,56,2
26584,58.16666666666667,6
26588,46.382352941176485,41
26589,53.33333333333333,3
26596,44.99999999999999,33
26600,42.45454545454545,84
26603,35,2
26604,50.5,4
26605,40.25,8
26607,47.3,22
26610,32.42857142857142,10
26612,28.499999999999993,72
26616,45.42857142857142,7
26617,50,2
26618,51.5,2
26623,27,10
26627,16.166666666666668,6
26629,39.1111111111111,9
26632,44.666666666666664,21
26637,56.666666666666664,3
26639,107.5,2
26640,33.5,2
26641,68.66666666666666,4
26645,29.385000000000005,358
26648,55.71428571428572,14
26654,63,2
26655,41.66666666666667,7
26656,9.5,6
26657,46.625,10
26660,42.70531400966182,274
26662,46.588235294117645,17
26663,57.71428571428571,19
26666,32.66666666666667,6
26670,50.599999999999994,14
26672,72,47
26673,63.5,2
26676,9,2
26678,34.666666666666664,8
26683,47.5,8
26685,55.888888888888886,10
26686,29.25,5
26687,30.833333333333332,14
26689,49.7,13
26694,58,4
26697,53.5,8
26699,25.333333333333332,5
26701,106.5,2
26702,16,2
26707,45.34482758620689,46
26708,47.79310344827585,44
26709,25.666666666666664,3
26717,65.33333333333334,6
26720,65.5,2
26721,48.5,5
26722,88.5,2
26724,46.5,14
26726,48.5,2
26727,57.75,6
26730,11.5,6
26736,42.5,10
26741,6,4
26743,48.596774193548384,66
26746,45.44117647058824,39
26747,61.25,4
26752,60.5,5
26756,43.33333333333333,3
26757,44.47619047619047,27
26762,43.818181818181806,14
26763,42.99999999999999,12
26765,17.5,4
26767,55.75,4
26773,93,2
26774,24,6
26776,39.46153846153846,32
26781,7,2
26784,60,16
26785,109.5,2
26786,40.35714285714286,35
26789,25.8,27
26790,40.05263157894738,53
26795,57.8,11
26798,2,2
26799,45.63636363636364,11
26801,33.4,23
26802,56.6875,33
26804,41.4368932038835,133
26806,65.5,2
26811,55.25,7
26812,42.5,2
26819,14.5,4
26823,86,6
26826,63.5,6
26827,42.5,2
26830,62.666666666666664,4
26831,14.333333333333332,9
26832,51,5
26836,47.51851851851852,34
26837,19,3
26838,2,6
26839,65.25,4
26841,34.86666666666667,15
26845,0.5,2
26847,44.5,2
26849,43.49999999999999,44
26851,37.427083333333336,108
26852,69.5,4
26854,50.5,5
26857,38,2
26859,63,8
26860,1,2
26863,55,2
26865,24.5,2
26866,44.25,28
26869,33.5,2
26871,6.5,6
26872,44,2
26874,45,2
26875,46.57142857142857,10
26876,18.8,7
26877,65.16666666666667,8
26878,63.99999999999999,6
26880,38.56249999999999,43
26883,43.666666666666664,3
26885,47.75,5
26886,48.40800000000001,181
26888,31.666666666666668,10
26891,37.690909090909074,157
26893,39.394736842105274,126
26896,54.31275720164608,318
26901,59,2
26904,56.14285714285714,7
26906,25.91666666666666,72
26908,36.86363636363635,61
26911,39.81818181818181,11
26913,35,2
26916,36.714285714285715,7
26917,45.666666666666664,7
26922,15.5,5
26923,47.08333333333332,12
26925,47,2
26926,0,3
26929,38.47619047619048,26
26932,60,11
26940,48.40909090909091,97
26941,40,12
26944,85.25,13
26945,43.94736842105261,193
26946,39.5,3
26947,42.5,2
26949,1,2
26950,76.75,4
26954,28.981481481481474,86
26956,3,2
26958,50,2
26959,44.9375,20
26962,21,7
26963,38.6875,27
26968,15.73684210526316,33
26970,64.33333333333333,3
26972,35.5,2
26973,117,4
26978,44,6
26980,88,6
26982,36,17
26994,41.317073170731724,83
26998,32.75,5
27001,27.833333333333336,10
27009,53.21428571428571,48
27010,41.60526315789474,64
27015,36.33333333333331,132
27016,23.666666666666664,11
27017,50.75,4
27021,24.5,19
27022,97,2
27023,72,5
27024,47,4
27027,56.900000000000006,15
27034,26.333333333333336,39
27037,44.400000000000006,16
27038,45.5,5
27040,49.25,4
27047,42.75,4
27049,50.00000000000001,10
27050,78,2
27052,45.66666666666666,28
27055,60.25,4
27057,44.75,4
27061,2.5,2
27063,55.45454545454545,24
27064,47.833333333333336,8
27065,23.5,2
27067,89.5,2
27068,36.35714285714286,15
27074,6,3
27085,32.00000000000001,131
27088,24.75,6
27089,28.6,7
27090,34.75,9
27091,53.4,5
27092,42.99999999999999,8
27094,40.33333333333333,26
27095,48.09090909090906,66
27096,26.578947368421048,53
27099,50.72727272727272,11
27100,44.74999999999999,8
27106,51,3
27107,45.271186440677965,67
27108,48.07142857142857,213
27111,56.5,6
27112,26,2
27115,8.5,2
27116,20.5,2
27117,9.5,2
27118,5.5,2
27123,87.25,6
27124,30,2
27126,53.01020408163264,220
27129,54.99999999999998,61
27132,51.642857142857146,15
27134,61.66666666666666,6
27135,27.222222222222218,16
27136,0,2
27138,32.785714285714285,33
27140,27.5,8
27145,28,3
27146,34.5,4
27148,19,2
27150,40.19999999999998,82
27151,34.25,5
27153,28.89473684210526,24
27154,55.092307692307664,126
27157,72.33333333333334,6
27160,60,4
27161,53.11111111111111,12
27164,25.388888888888886,41
27167,48.88461538461538,28
27168,33,2
27171,5.5,2
27172,51,4
27174,53.555555555555564,38
27177,63,2
27179,46.95833333333336,325
27181,32.57142857142856,65
27183,30,2
27185,46.5,3
27187,31,2
27188,19.09090909090909,17
27190,37.5,10
27191,56,6
27196,43.5,19
27198,38.88888888888889,11
27205,46.666666666666664,5
27208,49.5,5
27211,38.400000000000006,10
27217,72,3
27219,32.21311475409835,112
27221,24.5,10
27223,51,3
27227,71.33333333333333,8
27229,48.91803278688521,95
27230,41.5,2
27238,60,3
27241,78.80000000000001,28
27243,57.60000000000001,24
27247,31.7,11
27251,5.6,12
27258,27.857142857142854,8
27263,44.85957446808509,263
27266,30.083333333333332,14
27269,77.5,4
27270,47.42857142857142,8
27273,49.11494252873563,127
27274,36.25,4
27276,38,2
27277,42.8,8
27279,57.73684210526315,19
27280,28.522388059701484,67
27282,24.5,4
27283,2.5,22
27288,9.5,9
27289,28.5,12
27291,79,3
27292,24.25,4
27294,41.25,4
27295,6.5,4
27297,10,4
27300,49.56790123456792,201
27302,16.5,5
27303,50.30769230769231,14
27304,44.61290322580645,65
27307,28.333333333333332,4
27308,49.87500000000001,17
27309,46.5,2
27313,54.03846153846155,33
27318,16.833333333333332,7
27319,5.5,2
27326,31.400000000000002,6
27329,40,4
27334,44.199999999999996,10
27339,55,21
27340,61.230769230769226,13
27342,50,2
27347,17,2
27349,15,2
27350,70.5,4
27352,29.5,6
27353,47,5
27354,30.000000000000004,7
27356,35.66666666666667,7
27359,44.95714285714286,72
27360,53.519999999999996,25
27366,28.166666666666664,12
27369,51.35,32
27370,93.5,4
27376,29.000000000000004,8
27381,38.888888888888886,11
27382,45.51999999999999,107
27383,37.85714285714286,12
27384,49.466666666666654,15
27385,11.5,2
27387,40.75,4
27390,15.5,2
27392,55.18181818181818,38
27400,27,13
27411,73.85714285714286,7
27412,89.5,3
27413,69.81818181818181,16
27418,73.66666666666666,3
27419,57,3
27421,40,5
27424,35.57894736842105,34
27425,34,44
27426,54.25,8
27429,43.42857142857142,15
27430,30.499999999999996,10
27432,47.197802197802204,203
27433,28.476190476190467,23
27436,35.2,29
27441,28.888888888888882,21
27444,43.88461538461539,56
27449,89.75,4
27450,45.6,8
27455,43.66666666666667,6
27458,36,3
27459,58.25,4
27462,39.75,4
27464,42.888888888888886,10
27466,36.33333333333333,9
27468,55.230769230769226,15
27470,54.85185185185185,40
27471,40,10
27472,45.5,2
27478,36.75,21
27479,38.230769230769226,69
27481,6.5,2
27482,5,5
27485,56,2
27491,28.5,9
27492,86.5,2
27494,86,2
27496,5,3
27497,40.68571428571431,49
27498,63,5
27499,58.66666666666666,12
27504,32.5,2
27505,42.36842105263157,19
27507,38.068965517241374,72
27511,26,10
27512,60.99999999999999,11
27517,40.5,4
27522,58.1578947368421,30
27524,76.75,4
27525,78.5,4
27526,47.99999999999999,20
27527,18,3
27529,50.333333333333336,7
27533,4,3
27536,39.5,6
27537,51.5,2
27539,47,2
27543,51,2
27545,58.5,2
27557,23,9
27560,43.02649006622516,194
27561,53.33333333333333,3
27566,10.25,5
27567,70.5,3
27578,42.33333333333333,3
27579,52.666666666666664,7
27583,41,3
27586,33.8,5
27587,59.8,9
27591,3,2
27592,10,3
27595,34.76,58
27600,52.489361702127646,78
27602,53.5,2
27604,42.857142857142854,9
27607,51.5,4
27608,42.66216216216215,89
27615,33.25,5
27618,50.61363636363635,49
27620,39.5,2
27621,15.5,2
27624,66.5,8
27629,43,2
27630,57.87999999999998,29
27631,72,2
27632,39.71874999999999,36
27635,33.32608695652174,58
27636,59.02325581395348,51
27637,11,3
27638,46.00000000000001,13
27640,72.33333333333333,3
27645,60.5,2
27649,49.43749999999999,36
27653,46.25,4
27654,16.333333333333332,19
27656,54.25,7
27659,50,12
27660,40.892857142857125,39
27664,41.06172839506173,122
27666,14.333333333333332,3
27670,47,6
27672,57,6
27673,42,2
27676,30.200000000000003,5
27683,44.000000000000014,55
27685,42,7
27686,50.105263157894726,31
27687,34.53125000000001,90
27688,30.333333333333336,6
27695,20,4
27700,69.5,3
27701,46,12
27706,49.800000000000004,11
27707,61.333333333333336,8
27709,7.5,2
27710,37.666666666666664,3
27714,52.84210526315789,28
27719,47,2
27722,50.5,4
27724,2,7
27726,76.5,4
27727,20,5
27728,42.08333333333333,24
27731,53,3
27734,33.588235294117645,46
27742,74.33333333333333,3
27745,42.32432432432432,78
27746,93.5,4
27747,44.35714285714286,46
27750,42.74999999999999,29
27755,34,5
27762,47,4
27763,43.55555555555555,12
27772,10.8,21
27776,43.285714285714285,9
27778,45,13
27789,41.66666666666667,14
27790,51.734374999999986,69
27792,49,3
27794,37,9
27796,48.3,54
27797,36,2
27804,46.9,10
27807,41.46153846153845,28
27808,59.861111111111114,64
27809,39.5,2
27810,64.13513513513512,40
27814,29.923076923076923,20
27820,35.57142857142857,19
27822,0.5,2
27826,30,6
27827,85,3
27830,49.800000000000004,44
27831,17.400000000000002,8
27834,43.69230769230769,13
27835,34.2258064516129,100
27836,40.95652173913044,37
27840,3,2
27842,54.08,26
27843,37.6,7
27845,88,4
27847,35,4
27848,59.75,4
27849,45.619047619047606,27
27852,43.33333333333333,11
27857,47.400000000000006,100
27859,34,2
27861,66.66666666666666,3
27866,42.88524590163934,598
27868,48.53571428571427,187
27871,45.5,9
27872,79.5,2
27877,55,4
27882,36.431818181818144,112
27883,66.5,2
27884,45,11
27885,51.5,11
27887,33.78571428571428,53
27889,52.58333333333335,146
27891,52.57894736842104,21
27892,65.5,7
27893,2,2
27894,74.5,3
27898,15.5,5
27899,40.454545454545446,77
27900,35.46153846153847,21
27901,49.42857142857143,11
27903,35.875,39
27905,55.71428571428572,19
27908,42.33333333333333,3
27911,27.5,2
27914,59,3
27915,51.88888888888888,9
27918,44.5,2
27919,31.333333333333336,26
27920,9.5,2
27921,57,2
27922,21.285714285714285,109
27923,43.1111111111111,19
27928,59,2
27929,27.5,2
27930,10.5,2
27932,36.33333333333332,68
27933,16.25,8
27935,19.166666666666668,6
27936,36.49664429530204,370
27937,38,3
27939,63,2
27941,70,4
27943,40.482758620689644,49
27944,57.758620689655174,357
27947,33.2,13
27948,38.8,16
27950,32,2
27955,0.5,2
27956,38.3932584269663,200
27958,37.25,18
27959,34.5,21
27960,34.388888888888886,25
27962,26,2
27965,36.8,5
27966,38.25,7
27968,47.02189781021897,273
27973,37.07142857142857,16
27974,24,2
27978,48,2
27981,50,4
27984,44,4
27985,24.88888888888889,22
27987,49.18333333333332,75
27989,27.633333333333333,36
27990,33.75,68
27991,27.625,15
27992,47,2
27995,53.764705882352935,26
27997,38.46153846153847,18
27998,39.090909090909086,54
27999,45.6,5
28001,2.5,21
28003,82.5,2
28004,34.8974358974359,46
28010,39.69230769230769,20
28011,32.25,260
28012,47,3
28014,72.83333333333334,7
28018,45,9
28021,23.5,2
28022,14.999999999999998,5
28024,56.6875,35
28031,19.5,4
28035,49,2
28036,38.4,5
28037,44.5,2
28038,18.75,8
28042,31,4
28044,58.47999999999999,26
28045,9.5,2
28047,43.6,5
28051,47,17
28053,33.83333333333333,24
28056,62.76923076923077,17
28057,39,2
28058,41.75,4
28059,38.625,18
28063,62.5,4
28064,17,8
28065,83,4
28066,24.5,2
28073,31.000000000000004,7
28076,56,4
28078,48.33333333333334,8
28079,22.17391304347826,44
28080,60.05555555555556,45
28082,6,2
28085,5,2
28087,30.6,57
28088,89.5,2
28094,30,6
28096,54.14371257485031,195
28101,45.5,2
28103,33.21739130434782,30
28109,1,2
28111,69,6
28114,11.5,2
28116,53.16666666666667,19
28121,49.28571428571428,8
28122,52,6
28123,23,2
28127,32.6,7
28129,43.22222222222222,9
28130,38.5,4
28132,49.14285714285714,7
28133,68,2
28135,66,12
28137,41.5948275862069,845
28139,51.27272727272727,22
28140,50.419718309859135,532
28141,41.75,11
28142,29.76470588235295,23
28143,0,10
28145,52.2,5
28146,57.83333333333333,35
28147,55.53333333333333,15
28152,63.5,6
28153,41.42857142857143,19
28156,43.68000000000001,29
28158,45.00000000000001,10
28161,39.67391304347829,88
28166,86.5,2
28168,38.080000000000005,33
28170,31.800000000000004,7
28173,57.5,4
28174,42.6,11
28177,37.19354838709677,67
28182,6.666666666666666,5
28184,32,11
28186,57.69047619047619,55
28187,68,2
28189,23.75,5
28190,0.5,2
28191,49.54545454545455,15
28192,27.666666666666664,11
28195,46.49999999999998,85
28196,14.8,10
28199,47.6,14
28204,52.5,2
28205,52.454545454545446,38
28210,43.47058823529412,27
28211,68.5,2
28212,61,2
28214,27.055555555555543,31
28215,14,2
28217,21,180
28222,51.87804878048782,56
28225,58.75999999999999,27
28227,46.1111111111111,15
28228,49.83333333333334,6
28231,42.5,7
28232,46,4
28233,42.230769230769226,45
28235,14.5,2
28236,25,6
28237,42.74999999999999,22
28242,23,4
28243,86,3
28247,60.23809523809523,31
28248,5,4
28249,23.166666666666668,7
28251,66.5,4
28253,52.400000000000006,35
28255,31.666666666666664,24
28256,46.807017543859644,64
28258,48.833333333333336,11
28260,48.81515151515158,380
28261,46.42857142857143,13
28263,46.666666666666664,5
28265,45.33333333333333,14
28267,100.5,2
28269,36.2972972972973,43
28270,86.5,2
28277,46.29629629629628,40
28285,38.94117647058823,35
28287,66,2
28289,59.46938775510202,64
28295,31.666666666666664,5
28298,24.48529411764706,357
28299,50.5,2
28309,35,2
28311,3,4
28314,32.20454545454545,168
28315,35.75,12
28317,34.3,20
28318,56.25,16
28319,38.75,4
28320,43.85714285714286,9
28321,34,2
28322,47.166666666666664,24
28323,61,2
28324,21.900000000000002,10
28330,49.3076923076923,15
28333,31,3
28335,28,3
28337,50.2,5
28338,28.5,3
28339,37.33333333333333,7
28347,34.5111111111111,93
28348,51.18181818181817,26
28349,45.5,90
28355,69.89999999999998,21
