"userID","itemID","Mean(date&time diff)","Sum(order)","Mean(TimeDifferencePerOrder)"
39363,24145,60,3,20
39363,26743,45.5,2,22.75
39363,29395,55.33333333333333,3,18.444444444444443
39367,10033,91,4,22.75
39367,17167,40.5,4,10.125
39367,18885,68,3,22.666666666666668
39367,19613,46,2,23
39367,24904,53,2,26.5
39367,31812,38,2,19
39368,18630,73,2,36.5
39369,395,46.66666666666666,3,15.555555555555552
39369,2787,5.5,2,2.75
39369,3039,95.5,2,47.75
39369,13124,45.5,2,22.75
39369,15922,59.66666666666666,3,19.888888888888886
39369,19043,16,3,5.333333333333333
39369,23050,28,3,9.333333333333334
39369,25895,17.5,2,8.75
39369,29345,60,2,30
39369,30712,28,2,14
39369,32349,28,2,14
39369,32561,54.5,5,10.9
39370,3813,29.33333333333333,6,4.888888888888888
39370,13825,41.666666666666664,3,13.888888888888888
39370,15487,29.33333333333333,4,7.333333333333332
39370,15944,111.5,2,55.75
39370,24754,31.25,4,7.8125
39370,26072,27.875,8,3.484375
39370,27889,45.25,6,7.541666666666667
39370,29657,44,10,4.4
39371,2113,56,15,3.7333333333333334
39371,8410,56,4,14
39371,10507,36.5,2,18.25
39371,10874,63.5,6,10.583333333333334
39371,11294,21.5,2,10.75
39371,20131,90.5,3,30.166666666666668
39371,23088,45.25,8,5.65625
39372,20205,20.5,2,10.25
39373,18881,7.5,3,2.5
39373,19932,87,6,14.5
39375,3913,46.5,2,23.25
39375,3965,27.5,3,9.166666666666666
39375,10640,44.33333333333333,3,14.777777777777777
39375,20703,27.5,3,9.166666666666666
39376,23233,18.333333333333332,3,6.111111111111111
39376,24890,17,4,4.25
39376,28044,64.5,2,32.25
39376,29931,72,3,24
39377,9051,10.5,6,1.75
39377,29238,11,3,3.6666666666666665
39378,9906,49,13,3.769230769230769
39378,13791,41.5,2,20.75
39378,16059,43,4,10.75
39378,16286,65.33333333333333,6,10.888888888888888
39378,17785,49,5,9.8
39378,31723,80,2,40
39379,6890,52.5,2,26.25
39379,8993,75.5,2,37.75
39379,10961,30.75,5,6.15
39379,27497,9,2,4.5
39379,29657,52.5,2,26.25
39379,31701,26,3,8.666666666666666
39380,30165,57,4,14.25
39382,5654,51,2,25.5
39382,21960,46.5,2,23.25
39383,21208,73.5,2,36.75
39385,637,28.5,2,14.25
39385,2849,71.5,2,35.75
39385,6024,28.5,2,14.25
39385,11130,15,9,1.6666666666666667
39385,18863,57,2,28.5
39387,17167,88.5,3,29.5
39387,29660,88.5,4,22.125
39388,11100,13.5,2,6.75
39388,11136,20,2,10
39388,11434,54.5,2,27.25
39388,13305,12,4,3
39388,14728,30,5,6
39388,14923,30.285714285714292,7,4.326530612244899
39388,15955,46.33333333333333,3,15.444444444444443
39388,16717,9.600000000000001,8,1.2000000000000002
39388,18006,27.200000000000003,5,5.44
39388,20515,9.600000000000001,5,1.9200000000000004
39388,24569,15,2,7.5
39388,28096,58.666666666666664,3,19.555555555555554
39388,30387,45.25,4,11.3125
39388,31016,33.2,5,6.640000000000001
39388,31567,36.333333333333336,6,6.055555555555556
39389,1970,66,3,22
39391,16227,13,2,6.5
39392,24145,94.5,2,47.25
39393,16709,47,2,23.5
39396,1964,110,2,55
39397,7054,33.5,2,16.75
39397,11594,33.5,2,16.75
39398,20945,11.5,2,5.75
39398,27243,34.5,2,17.25
39398,30712,101,2,50.5
39398,32349,29.799999999999997,10,2.9799999999999995
39399,10590,53,4,13.25
39399,32148,45,2,22.5
39400,9401,0,10,0
39402,3830,71,2,35.5
39402,13558,54.5,2,27.25
39402,19137,68.5,2,34.25
39402,27354,45.666666666666664,3,15.222222222222221
39402,29041,64,3,21.333333333333332
39402,29828,84,2,42
39403,4323,52,4,13
39404,7506,4,5,0.8
39406,20164,35.5,2,17.75
39406,24614,10,4,2.5
39409,15083,32,3,10.666666666666666
39413,28260,49,2,24.5
39414,7319,22,2,11
39416,6147,44,2,22
39416,6394,92.5,3,30.833333333333332
39416,31850,21.5,2,10.75
39419,395,44,2,22
39419,29000,51,2,25.5
39419,29657,44,3,14.666666666666666
39420,1537,94.5,2,47.25
39420,7021,48,2,24
39420,11513,63.5,2,31.75
39420,15783,35.5,2,17.75
39420,20205,70,2,35
39420,31999,82.5,2,41.25
39422,10672,36.666666666666664,3,12.222222222222221
39422,11194,45.5,2,22.75
39422,14009,38.5,7,5.5
39422,19613,27.5,4,6.875
39422,19909,46.33333333333333,4,11.583333333333332
39422,20131,7.5,10,0.75
39422,20876,45.5,2,22.75
39422,23348,26.75,5,5.35
39423,466,52.5,8,6.5625
39423,882,52.5,4,13.125
39424,1970,54,2,27
39425,12528,40.75,4,10.1875
39426,13967,70,2,35
39427,9776,85,2,42.5
39428,6261,61.33333333333333,4,15.333333333333332
39428,19353,20.5,2,10.25
39428,20696,45.5,2,22.75
39428,31619,14,4,3.5
39429,2418,32.5,2,16.25
39431,10158,35,2,17.5
39431,11199,66,4,16.5
39431,26662,35,2,17.5
39431,28366,66,2,33
39433,11063,76.5,3,25.5
39433,23905,63,5,12.6
39436,9333,91,4,22.75
39437,9256,13,2,6.5
39437,10972,90.5,3,30.166666666666668
39437,23269,63,2,31.5
39437,25739,72,2,36
39437,27179,64.33333333333333,3,21.444444444444443
39440,2891,107.5,2,53.75
39441,159,106,2,53
39441,550,27.5,2,13.75
39441,5891,21.5,2,10.75
39441,18863,45.5,2,22.75
39441,19923,21.5,2,10.75
39441,20933,21.5,2,10.75
39442,17317,41.400000000000006,6,6.900000000000001
39442,18630,42,2,21
39442,24648,29.57142857142857,9,3.2857142857142856
39443,18445,105.5,3,35.166666666666664
39443,24862,105.5,3,35.166666666666664
39444,3168,86.5,3,28.833333333333332
39444,3997,68,5,13.6
39444,6876,26,2,13
39444,8924,68,3,22.666666666666668
39444,10281,51.33333333333333,6,8.555555555555555
39444,11958,95.5,2,47.75
39444,14453,62.5,2,31.25
39444,28601,45.33333333333333,12,3.7777777777777772
39444,29345,63.666666666666664,3,21.22222222222222
39447,5963,37.5,2,18.75
39447,7420,57.5,2,28.75
39447,29829,22.333333333333332,7,3.1904761904761902
39448,743,11.5,5,2.3
39448,17291,1.5,2,0.75
39448,24763,75,2,37.5
39448,25789,1.5,4,0.375
39449,5186,38.00000000000001,11,3.454545454545455
39449,14784,38.00000000000001,6,6.333333333333335
39450,2113,31,15,2.066666666666667
39450,2264,56,4,14
39450,16020,64,2,32
39450,18585,36.25,8,4.53125
39450,20131,11.5,3,3.8333333333333335
39450,24127,1,2,0.5
39450,30312,3,10,0.3
39451,1414,36.5,4,9.125
39451,6892,15,2,7.5
39451,8772,28.5,3,9.5
39451,12688,28.5,2,14.25
39451,22339,46,3,15.333333333333334
39453,14911,91,3,30.333333333333332
39453,24373,60.666666666666664,4,15.166666666666666
39453,28715,60.666666666666664,10,6.066666666666666
39453,29459,91,2,45.5
39454,19043,41.5,2,20.75
39455,11088,36.5,4,9.125
39456,1128,47.666666666666664,3,15.888888888888888
39456,6874,27,3,9
39457,5260,32,4,8
39457,5350,30.333333333333332,6,5.055555555555555
39457,10382,15.5,3,5.166666666666667
39457,11578,61.5,4,15.375
39457,13113,55,2,27.5
39457,27918,44.5,2,22.25
39457,31683,36.5,6,6.083333333333333
39457,32165,17,3,5.666666666666667
39458,9927,46.33333333333333,3,15.444444444444443
39458,10592,46.33333333333333,3,15.444444444444443
39458,20945,38,2,19
39458,23905,38,2,19
39458,27274,43.5,2,21.75
39458,32319,46.33333333333333,3,15.444444444444443
39459,1841,21.5,2,10.75
39459,5626,38.5,2,19.25
39459,6654,38.5,2,19.25
39459,6859,50.5,3,16.833333333333332
39459,8716,15.999999999999998,3,5.333333333333333
39459,15368,25.33333333333333,5,5.0666666666666655
39459,18630,76,2,38
39459,19353,76,2,38
39459,24972,2,3,0.6666666666666666
39459,25079,6.5,3,2.1666666666666665
39459,25466,21.5,2,10.75
39459,26273,67.5,2,33.75
39460,17778,49.5,3,16.5
39461,19812,78,11,7.090909090909091
39461,28902,22.5,2,11.25
39461,31702,78,6,13
39463,3359,20,4,5
39463,7161,72,3,24
39463,9134,33.6,25,1.344
39463,23112,20,2,10
39464,23914,53.5,2,26.75
39466,30676,0,3,0
39466,30857,49.666666666666664,9,5.518518518518518
39470,13976,69,2,34.5
39473,8317,43.666666666666664,3,14.555555555555555
39473,26883,43.666666666666664,3,14.555555555555555
39474,17968,101,3,33.666666666666664
39474,21381,0,3,0
39475,19622,15.5,2,7.75
39477,22337,73,3,24.333333333333332
39478,750,40.666666666666664,6,6.777777777777778
39479,28813,33,2,16.5
39480,4648,13.5,2,6.75
39480,18817,58.5,2,29.25
39481,24153,9,2,4.5
39484,10341,84.5,2,42.25
39484,11434,84.5,3,28.166666666666668
39484,32046,67,2,33.5
39485,27944,101.5,10,10.15
39486,7728,47,3,15.666666666666666
39486,29931,54.99999999999999,6,9.166666666666666
39487,13664,44.5,2,22.25
39487,21146,89,3,29.666666666666668
39490,14453,51,2,25.5
39490,20792,59,7,8.428571428571429
39491,11578,28.5,3,9.5
39491,15423,36.5,2,18.25
39491,16297,53,11,4.818181818181818
39491,31849,40.75,18,2.263888888888889
39491,32714,72.5,2,36.25
39492,3782,33,2,16.5
39492,6375,33,20,1.65
39492,7139,64.5,2,32.25
39492,24254,11,2,5.5
39494,1664,47.5,2,23.75
39494,4091,48.666666666666664,12,4.055555555555555
39494,18796,26,2,13
39494,22519,22,3,7.333333333333333
39494,26660,26,2,13
39495,1079,38.5,2,19.25
39495,26503,52.5,4,13.125
39496,11492,11.5,2,5.75
39496,21643,11.5,2,5.75
39496,23298,11.5,2,5.75
39496,24569,53.99999999999999,5,10.799999999999999
39499,6393,53,3,17.666666666666668
39499,13798,47.99999999999999,3,15.999999999999998
39499,16067,18.5,2,9.25
39499,17247,53,4,13.25
39499,24896,29.666666666666668,12,2.4722222222222223
39500,10376,25.5,2,12.75
39500,13675,63.66666666666666,4,15.916666666666664
39500,17093,45.5,4,11.375
39500,19441,51,2,25.5
39500,19768,38.5,2,19.25
39501,18630,21,3,7
39501,21989,49.5,4,12.375
39502,18796,26.5,5,5.3
39503,11155,31,2,15.5
39503,14481,43,7,6.142857142857143
39503,19932,43,5,8.6
39503,27179,12,2,6
39503,29320,43,5,8.6
39504,8779,81,3,27
39504,31264,30,2,15
39505,8095,97.5,2,48.75
39506,352,28.25,7,4.035714285714286
39506,8945,31,3,10.333333333333334
39506,10739,39.33333333333334,8,4.916666666666668
39506,11349,36,2,18
39506,15423,27.5,8,3.4375
39506,17640,20,2,10
39506,20131,64,3,21.333333333333332
39506,20209,32,6,5.333333333333333
39506,27882,15,3,5
39506,29660,49,10,4.9
39507,24051,31,2,15.5
39507,31265,30,4,7.5
39508,2517,40,11,3.6363636363636362
39508,4063,51.5,3,17.166666666666668
39508,11392,80,2,40
39509,11130,20.5,3,6.833333333333333
39509,14420,35,5,7
39509,16972,36,4,9
39509,32204,54,2,27
39510,5730,31.75,4,7.9375
39510,7420,27.333333333333332,3,9.11111111111111
39510,8772,45.666666666666664,3,15.222222222222221
39510,10299,25.5,8,3.1875
39510,16978,52.25,4,13.0625
39510,18630,63.666666666666664,3,21.22222222222222
39510,19768,57,4,14.25
39510,22518,55,2,27.5
39510,23243,68.5,2,34.25
39510,25789,60.666666666666664,4,15.166666666666666
39510,27649,75,2,37.5
39510,27889,55,3,18.333333333333332
39510,31812,57,2,28.5
39511,17616,2.5,2,1.25
39513,5779,41.666666666666664,7,5.952380952380952
39513,6000,60.33333333333333,3,20.11111111111111
39513,7152,0.5,2,0.25
39513,13150,63.33333333333333,7,9.047619047619047
39513,20972,52.666666666666664,4,13.166666666666666
39515,15357,71.5,2,35.75
39516,16972,19,2,9.5
39516,19223,60.5,5,12.1
39516,31079,70,5,14
39518,352,67.5,2,33.75
39518,16208,65.5,2,32.75
39518,19121,54,2,27
39518,19759,39.5,2,19.75
39518,20672,39.5,2,19.75
39518,29490,39,4,9.75
39518,31936,18.666666666666664,3,6.222222222222221
39519,6876,94,4,23.5
39519,14164,94,8,11.75
39520,7420,44,2,22
39520,11251,4,4,1
39520,28981,13,2,6.5
39520,31016,31,2,15.5
39521,9256,11.5,3,3.8333333333333335
39521,11251,69.5,3,23.166666666666668
39521,25422,38.5,4,9.625
39522,7894,84.5,2,42.25
39522,32289,109,2,54.5
39523,5973,36,2,18
39523,10341,56.33333333333333,6,9.388888888888888
39523,15681,38.5,2,19.25
39524,12773,47,26,1.8076923076923077
39524,20233,10,4,2.5
39524,23148,47,7,6.714285714285714
39528,6150,6.5,2,3.25
39528,7125,54,3,18
39528,29151,47.5,2,23.75
39529,9937,60.5,2,30.25
39529,23619,37.5,2,18.75
39530,4066,52,2,26
39530,10641,51,2,25.5
39530,27359,51,2,25.5
39530,32714,52,2,26
39531,13048,38.5,2,19.25
39531,14146,55.5,8,6.9375
39531,14481,30,4,7.5
39531,14848,21,2,10.5
39531,16159,34.5,2,17.25
39531,18476,38.5,2,19.25
39531,22984,34.5,4,8.625
39531,25045,90,2,45
39531,29079,38.5,2,19.25
39531,29342,90,2,45
39534,4880,35.5,3,11.833333333333334
39535,411,76.5,6,12.75
39535,5085,34,4,8.5
39535,5783,41,2,20.5
39535,11236,44,2,22
39535,27433,44,2,22
39536,656,52.66666666666666,3,17.555555555555554
39536,967,40.75,10,4.075
39536,16972,3.5,2,1.75
39536,24890,31.25,4,7.8125
39536,29683,51.5,2,25.75
39540,5515,87.5,2,43.75
39540,27126,87.5,2,43.75
39540,27150,58.33333333333333,6,9.722222222222221
39540,28458,62.5,2,31.25
39540,29828,25,5,5
39541,1782,59.5,2,29.75
39541,10392,51.666666666666664,3,17.22222222222222
39541,13305,51.666666666666664,8,6.458333333333333
39541,17578,38.5,2,19.25
39541,28258,59.5,2,29.75
39541,31016,31,2,15.5
39543,7968,61,2,30.5
39543,9146,10,5,2
39545,3341,28.5,2,14.25
39545,7470,84,2,42
39545,10457,26.5,2,13.25
39545,11213,70,3,23.333333333333332
39545,13367,70,3,23.333333333333332
39545,15464,42.5,2,21.25
39545,21398,37,4,9.25
39545,26271,26.5,2,13.25
39545,27300,74.33333333333333,4,18.583333333333332
39549,7194,75.5,2,37.75
39549,12687,75.5,2,37.75
39549,19517,75.5,2,37.75
39549,32635,75.5,4,18.875
39550,9492,13.5,2,6.75
39550,11513,66.33333333333333,12,5.527777777777778
39550,24438,39.5,2,19.75
39550,30331,37.5,2,18.75
39550,30862,36,4,9
39551,1633,39,2,19.5
39551,2491,48,2,24
39551,9215,41,2,20.5
39551,14359,22.5,2,11.25
39551,15188,58.5,2,29.25
39551,24254,39.5,2,19.75
39551,27068,60,2,30
39552,13791,14,2,7
39553,2742,42,4,10.5
39553,8406,20,2,10
39553,9150,20,2,10
39553,12809,45,8,5.625
39553,18954,42,2,21
39553,23360,31,2,15.5
39553,30918,42,3,14
39554,14890,38.5,2,19.25
39554,25535,16,2,8
39556,16972,39,12,3.25
39556,29660,37.25,14,2.6607142857142856
39558,22519,12,3,4
39558,29657,27,5,5.4
39559,4601,18.5,2,9.25
39559,11162,87,4,21.75
39559,20317,87,9,9.666666666666666
39560,2517,92.5,2,46.25
39560,8021,14.5,3,4.833333333333333
39560,16972,44,4,11
39560,17053,38.16666666666667,6,6.361111111111112
39560,18569,35.800000000000004,6,5.966666666666668
39560,20542,49.5,2,24.75
39560,26342,14.5,2,7.25
39560,26368,25.833333333333336,7,3.6904761904761907
39562,21725,76,2,38
39562,24954,27.5,2,13.75
39563,4323,34,2,17
39563,13070,16.5,2,8.25
39563,27664,85,2,42.5
39564,7001,29.666666666666664,8,3.708333333333333
39564,8612,44.5,6,7.416666666666667
39564,24570,24,5,4.8
39566,20968,39,3,13
39566,25240,58.5,2,29.25
39567,7894,60,3,20
39567,19979,45,4,11.25
39567,20432,6.5,2,3.25
39567,20786,62.5,3,20.833333333333332
39567,31430,29,2,14.5
39568,6369,52.5,2,26.25
39568,20403,103.5,2,51.75
39568,21690,52.5,3,17.5
39568,30712,43,2,21.5
39569,25349,53.5,3,17.833333333333332
39570,499,41,2,20.5
39570,1020,33,5,6.6
39570,3727,56.33333333333333,4,14.083333333333332
39570,5537,78.33333333333333,4,19.583333333333332
39570,8772,43.5,2,21.75
39570,11220,117.5,6,19.583333333333332
39570,12872,62,2,31
39570,18254,62,3,20.666666666666668
39570,19204,56.33333333333333,6,9.388888888888888
39570,20044,42,2,21
39570,21384,33,2,16.5
39570,23234,76.5,2,38.25
39570,29534,41,2,20.5
39570,31252,84.5,2,42.25
39570,31683,62,2,31
39572,2891,46.666666666666664,4,11.666666666666666
39572,4660,23.5,4,5.875
39572,6909,25,2,12.5
39572,8274,42.5,2,21.25
39572,14467,66.5,2,33.25
39572,17785,19.5,2,9.75
39572,19366,28.33333333333333,3,9.444444444444443
39572,21343,49,3,16.333333333333332
39572,23576,24,2,12
39572,25907,25,2,12.5
39572,27444,24,3,8
39572,32204,42.5,2,21.25
39573,433,33,5,6.6
39573,1970,85,2,42.5
39573,4899,42.5,2,21.25
39573,7891,33,2,16.5
39573,13093,29.5,2,14.75
39573,13228,33,4,8.25
39573,22925,27,2,13.5
39573,31073,42.5,2,21.25
39574,4066,36.800000000000004,8,4.6000000000000005
39574,7021,45.666666666666664,5,9.133333333333333
39574,10229,19.5,2,9.75
39576,395,68,6,11.333333333333334
39576,23050,71,10,7.1
39577,1970,24.5,2,12.25
39577,17269,64.66666666666666,7,9.238095238095237
39578,1461,25,5,5
39578,7042,69,2,34.5
39578,7158,30.000000000000007,13,2.3076923076923084
39578,20131,13.5,7,1.9285714285714286
39578,28079,25,2,12.5
39578,29657,61.5,10,6.15
39580,3173,45.5,2,22.75
39580,8332,18,5,3.6
39581,17419,43.5,5,8.7
39581,18121,61,3,20.333333333333332
39581,26660,15,6,2.5
39581,28664,31.5,4,7.875
39583,3063,30,2,15
39583,19812,20,6,3.3333333333333335
39584,3915,33.5,2,16.75
39584,14815,51,7,7.285714285714286
39585,21028,20,2,10
39585,29657,50,5,10
39587,1970,38,2,19
39588,5986,25.6,6,4.266666666666667
39588,14291,49,3,16.333333333333332
39588,19114,14,5,2.8
39589,1435,37.33333333333333,3,12.444444444444443
39589,17990,39.666666666666664,8,4.958333333333333
39589,18569,28.333333333333332,5,5.666666666666666
39589,19725,34,3,11.333333333333334
39589,20611,37.33333333333333,3,12.444444444444443
39589,24531,37.33333333333333,15,2.4888888888888885
39589,31702,34,3,11.333333333333334
39589,31850,16.5,4,4.125
39590,7081,12.5,2,6.25
39591,875,57,2,28.5
39594,2627,32.25,4,8.0625
39594,17269,94,4,23.5
39594,19976,31.5,4,7.875
39594,20594,28.5,4,7.125
39594,21422,46.5,8,5.8125
39594,31723,53,3,17.666666666666668
39594,32186,52.99999999999999,3,17.666666666666664
39594,32262,52.99999999999999,3,17.666666666666664
39595,9906,52,2,26
39595,14606,45.25,12,3.7708333333333335
39595,15318,22.5,2,11.25
39595,20131,55.5,2,27.75
39595,23669,25.5,4,6.375
39595,24018,15,2,7.5
39595,29657,55.5,11,5.045454545454546
39595,30781,73.5,2,36.75
39599,4660,24,2,12
39599,7379,4,4,1
39599,28708,36.666666666666664,6,6.111111111111111
39601,2428,21.5,2,10.75
39601,15307,63,3,21
39601,22519,41.5,4,10.375
39601,25132,30.5,4,7.625
39601,28531,20.5,2,10.25
39601,28587,61.5,2,30.75
39601,31637,28,3,9.333333333333334
39603,11203,14.5,3,4.833333333333333
39603,12642,13,2,6.5
39603,30204,14.5,2,7.25
39607,13302,54.33333333333333,6,9.055555555555555
39608,27745,40,3,13.333333333333334
39609,30670,57.5,2,28.75
39609,31683,62.5,2,31.25
39610,2321,24,2,12
39610,6706,63,2,31.5
39610,31679,33,4,8.25
39611,12034,80.5,3,26.833333333333332
39611,12973,66,2,33
39611,14815,91,5,18.2
39611,16864,91,2,45.5
39611,18630,91,5,18.2
39611,30805,80.5,2,40.25
39612,1781,68,3,22.666666666666668
39612,6341,17.5,2,8.75
39612,18796,51,4,12.75
39612,31702,37,3,12.333333333333334
39612,31812,25.333333333333332,3,8.444444444444445
39613,4660,62,2,31
39613,29657,46.5,2,23.25
39615,21146,52,2,26
39616,16765,63.99999999999999,3,21.333333333333332
39616,25789,92.5,4,23.125
39618,26854,87.5,3,29.166666666666668
39619,552,86.5,2,43.25
39619,2062,21,2,10.5
39620,466,48.5,2,24.25
39620,9262,48.25,9,5.361111111111111
39620,16556,43.25,4,10.8125
39620,25254,50.5,2,25.25
39621,1732,90,3,30
39621,8716,58.5,2,29.25
39624,1557,30.333333333333332,5,6.066666666666666
39624,17834,18,2,9
39624,19939,18,4,4.5
39625,1970,42.33333333333333,3,14.111111111111109
39625,16041,31.5,2,15.75
39625,29225,53.666666666666664,10,5.366666666666666
39625,30781,49,3,16.333333333333332
39626,2958,15.333333333333332,16,0.9583333333333333
39626,8004,84.5,3,28.166666666666668
39626,19909,14,3,4.666666666666667
39626,22064,15,14,1.0714285714285714
39626,26689,6,2,3
39627,19017,29.333333333333332,7,4.190476190476191
39627,29161,44,3,14.666666666666666
39628,13616,56,4,14
39628,19932,27.5,2,13.75
39628,28845,83.5,2,41.75
39629,26381,54,2,27
39630,250,0,2,0
39630,2943,0,2,0
39630,30391,0,2,0
39632,2517,52.33333333333333,3,17.444444444444443
39632,20972,110.5,2,55.25
39633,2692,16.5,2,8.25
39634,1970,40.5,6,6.75
39634,5221,113.5,2,56.75
39634,17419,78,2,39
39634,20131,51.99999999999999,6,8.666666666666666
39634,24763,113.5,8,14.1875
39634,29340,60.5,2,30.25
39636,24716,57.5,2,28.75
39637,18630,33.75,4,8.4375
39637,19382,33,3,11
39637,24139,3,2,1.5
39639,11416,99.5,3,33.166666666666664
39639,14146,66.33333333333333,7,9.476190476190476
39639,23582,30,2,15
39640,550,57.5,2,28.75
39640,22959,58.5,2,29.25
39640,25743,36.5,3,12.166666666666666
39640,30510,61.5,3,20.5
39642,5328,28.5,4,7.125
39642,18630,74.33333333333333,13,5.717948717948717
39642,18954,86.5,2,43.25
39643,1252,91,2,45.5
39643,4680,92,8,11.5
39643,7976,32,2,16
39643,17419,56.5,2,28.25
39643,18771,46,6,7.666666666666667
39643,19959,65,6,10.833333333333334
39643,26381,24,2,12
39643,32545,60,2,30
39644,24236,75,2,37.5
39645,5654,36.75,5,7.35
39645,5937,39,2,19.5
39645,18586,29,6,4.833333333333333
39645,23610,32.666666666666664,6,5.444444444444444
39645,30681,45.5,5,9.1
39646,15566,78,4,19.5
39647,717,72.5,2,36.25
39647,3879,48.33333333333333,3,16.11111111111111
39647,6406,58,3,19.333333333333332
39647,13791,58,2,29
39647,18021,17.5,2,8.75
39647,19267,30,4,7.5
39647,29024,58,2,29
39648,352,28.666666666666664,3,9.555555555555555
39648,4509,76.33333333333333,3,25.444444444444443
39648,4563,67.33333333333333,3,22.444444444444443
39648,5177,50.5,2,25.25
39648,9262,56.33333333333333,3,18.777777777777775
39648,11878,55,2,27.5
39648,13027,77,2,38.5
39648,16717,20.5,2,10.25
39648,18012,19.666666666666664,3,6.5555555555555545
39648,19043,29,4,7.25
39648,20146,47.5,4,11.875
39648,26588,50.5,2,25.25
39648,29281,56.5,2,28.25
39648,30542,50.5,2,25.25
39649,6112,50.5,6,8.416666666666666
39649,8889,39.666666666666664,5,7.933333333333333
39649,21927,37,2,18.5
39649,23296,38,6,6.333333333333333
39649,23792,58,2,29
39649,29345,37,2,18.5
39650,5798,52,4,13
39651,541,61.33333333333333,3,20.444444444444443
39651,1576,105,2,52.5
39651,2517,76.5,3,25.5
39651,6909,24,2,12
39651,9541,31.5,5,6.3
39651,10160,23,2,11.5
39651,15997,41.666666666666664,4,10.416666666666666
39651,18630,31.249999999999996,4,7.812499999999999
39651,19681,24,3,8
39651,20159,15.5,3,5.166666666666667
39651,22417,42,7,6
39651,32332,21,3,7
39652,2397,51.24999999999999,7,7.32142857142857
39652,3438,67,2,33.5
39652,8779,68.33333333333333,5,13.666666666666666
39652,10669,53,2,26.5
39652,17419,80.5,3,26.833333333333332
39652,19049,44.666666666666664,6,7.444444444444444
39652,19681,80.5,2,40.25
39652,22587,29.5,4,7.375
39652,23734,29.5,2,14.75
39652,24512,33,3,11
39652,25207,53,4,13.25
39654,1952,17.5,2,8.75
39654,2160,81.5,4,20.375
39654,6112,72,9,8
39654,7387,27.5,4,6.875
39654,11120,14,2,7
39654,19976,88.5,3,29.5
39654,21184,38.33333333333333,3,12.777777777777777
39654,28715,30.5,2,15.25
39654,30511,54.33333333333333,3,18.11111111111111
39655,4312,55.666666666666664,4,13.916666666666666
39655,15155,46,5,9.2
39656,31619,42.5,2,21.25
39657,5891,51,2,25.5
39658,2974,28.714285714285715,11,2.6103896103896105
39658,27630,38.75,8,4.84375
39658,30031,51,3,17
39659,4603,43.666666666666664,7,6.238095238095238
39660,4328,1,2,0.5
39660,5931,64.5,2,32.25
39660,9195,63,3,21
39660,15368,45.5,2,22.75
39660,21690,45.5,3,15.166666666666666
39660,24896,17.5,3,5.833333333333333
39660,26288,35,4,8.75
39661,2359,96.5,2,48.25
39661,4091,58,2,29
39661,9515,46.5,8,5.8125
39661,10641,96.5,3,32.166666666666664
39661,14570,35,2,17.5
39661,30546,96.5,2,48.25
39662,18735,18.5,2,9.25
39665,9903,29,4,7.25
39668,875,73.5,2,36.75
39668,2831,42.400000000000006,5,8.48
39668,15483,54.666666666666664,3,18.22222222222222
39668,25557,17,6,2.8333333333333335
39668,27179,52,2,26
39669,14016,30.5,5,6.1
39670,11589,58.5,3,19.5
39670,12456,21,2,10.5
39670,15163,81,2,40.5
39670,18016,38.5,2,19.25
39670,21951,61,2,30.5
39670,21965,43,2,21.5
39670,22978,81,2,40.5
39670,24823,21,2,10.5
39670,31265,39.75,6,6.625
39674,12836,48,3,16
39676,14320,58.5,2,29.25
39676,20786,36,2,18
39677,875,54,3,18
39677,4604,81,2,40.5
39677,30875,81,2,40.5
39678,8252,42,60,0.7
39679,23050,37.5,4,9.375
39680,461,57.75,5,11.55
39680,7021,57.75,6,9.625
39680,7032,41,2,20.5
39681,5577,27.66666666666667,11,2.5151515151515156
39681,6142,33,7,4.714285714285714
39681,6904,46.666666666666664,3,15.555555555555555
39681,7992,39.5,2,19.75
39681,8065,33,7,4.714285714285714
39681,8274,33,7,4.714285714285714
39681,10507,59.5,7,8.5
39681,12581,33.33333333333333,3,11.111111111111109
39681,13636,84,3,28
39681,15667,11.5,2,5.75
39681,16541,21,2,10.5
39681,18181,52,2,26
39681,18360,17,4,4.25
39681,18817,45.666666666666664,3,15.222222222222221
39681,19121,12.5,2,6.25
39681,19606,47.5,5,9.5
39681,20058,84,2,42
39681,22298,77.5,2,38.75
39681,23050,28.875,20,1.44375
39681,24254,21,8,2.625
39681,27664,25.833333333333336,12,2.152777777777778
39681,27968,32,3,10.666666666666666
39681,29012,66,2,33
39681,31850,82.5,3,27.5
39682,1970,64.5,5,12.9
39683,13206,1.5,2,0.75
39683,31073,67,2,33.5
39685,656,50,7,7.142857142857143
39685,8967,34.5,2,17.25
39685,11710,49.75,4,12.4375
39685,32053,99.5,2,49.75
39686,6954,45,4,11.25
39686,20300,15.5,3,5.166666666666667
39686,20403,48,2,24
39686,23528,32.8,5,6.56
39689,16041,82,2,41
39689,17912,45.33333333333333,3,15.111111111111109
39690,28981,44,5,8.8
39692,4424,15,2,7.5
39692,7428,64.5,2,32.25
39692,20944,41.33333333333333,3,13.777777777777777
39692,26503,43,3,14.333333333333334
39692,32204,24.88888888888889,35,0.7111111111111111
39693,2517,45,4,11.25
39693,5095,67,3,22.333333333333332
39693,6876,45,2,22.5
39693,18058,45,11,4.090909090909091
39694,15188,42,2,21
39695,4660,81,2,40.5
39695,10912,55.5,2,27.75
39695,10945,40.5,5,8.1
39695,11199,36.75,11,3.340909090909091
